generation,train,validation,test,validmse,testAvrMse
0,0.757186067918,0.56319984582,0.300108054936,0.0305753131198,0.0651994806765
1,0.809348724903,0.669283491813,0.119581237958,0.0228282310915,0.0820167262502
2,0.787224026768,0.624585222176,0.299076970271,0.0258812193373,0.0652955329102
3,0.779108165003,0.609708714569,0.280181509287,0.0271663986382,0.0670557678323
4,0.79558131483,0.629753267161,0.241379789415,0.0254968620986,0.0706704000663
5,0.76987149921,0.593704103758,0.371132747649,0.0282506138123,0.0585830692251
6,0.771814561855,0.601629648808,0.380779028279,0.0277060336851,0.0576844555291
7,0.76987149921,0.593704103758,0.371132747649,0.0282506138123,0.0585830692251
8,0.727270008193,0.539785260146,0.479867454171,0.0324516568876,0.0484537250503
9,0.748570753701,0.566744681952,0.42550010091,0.0303511353499,0.0535183971377
10,0.76987149921,0.593704103758,0.371132747649,0.0282506138123,0.0585830692251
11,0.748570753701,0.566744681952,0.42550010091,0.0303511353499,0.0535183971377
12,0.772704475642,0.585652368645,0.362550942952,0.0288198793459,0.0593825200738
13,0.76987149921,0.593704103758,0.371132747649,0.0282506138123,0.0585830692251
14,0.810254779908,0.641212029126,0.242887987532,0.0245355917673,0.0705299016155
15,0.812357204272,0.644457116186,0.262399824513,0.024257796074,0.0687122472659
16,0.812472990227,0.647622947371,0.262398041128,0.024049570737,0.0687124133999
17,0.812472990227,0.647622947371,0.262398041128,0.024049570737,0.0687124133999
18,0.812463073756,0.646718098743,0.248367973344,0.0241643010327,0.0700194053432
19,0.812453157285,0.645813250115,0.23433790556,0.0242790313284,0.0713263972865
20,0.811039197216,0.645737300408,0.21327253263,0.0244015286664,0.0732887736003
21,0.812997724481,0.64211959453,0.194928965407,0.0246354869144,0.0749975960337
22,0.812148748374,0.63644754246,0.212539587441,0.0249571615067,0.0733570522054
23,0.812148748374,0.63644754246,0.212539587441,0.0249571615067,0.0733570522054
24,0.814146357702,0.640161375125,0.200291491807,0.0246600163125,0.0744980418685
25,0.814326341643,0.644038616534,0.207707550991,0.0244068297074,0.0738071877861
26,0.813572041091,0.641140484827,0.197610228607,0.0246477516135,0.0747478189511
27,0.81242340787,0.643098704232,0.192247702207,0.0246232222154,0.0752473731163
28,0.81242340787,0.643098704232,0.192247702207,0.0246232222154,0.0752473731163
29,0.81242340787,0.643098704232,0.192247702207,0.0246232222154,0.0752473731163
30,0.81242340787,0.643098704232,0.192247702207,0.0246232222154,0.0752473731163
31,0.81242340787,0.643098704232,0.192247702207,0.0246232222154,0.0752473731163
32,0.81242340787,0.643098704232,0.192247702207,0.0246232222154,0.0752473731163
33,0.81242340787,0.643098704232,0.192247702207,0.0246232222154,0.0752473731163
34,0.81242340787,0.643098704232,0.192247702207,0.0246232222154,0.0752473731163
35,0.811946799465,0.646234028344,0.185426482649,0.0243923911044,0.0758828140239
36,0.814011661691,0.644458695649,0.195124953709,0.0244983224299,0.0749793384504
37,0.81242340787,0.643098704232,0.192247702207,0.0246232222154,0.0752473731163
38,0.81242340787,0.643098704232,0.192247702207,0.0246232222154,0.0752473731163
39,0.81242340787,0.643098704232,0.192247702207,0.0246232222154,0.0752473731163
40,0.81461946946,0.644196088024,0.155932867011,0.0245542152222,0.0786303358899
41,0.811901167941,0.642376513357,0.205157371389,0.024693354928,0.0740447535802
42,0.811551090899,0.633168883775,0.231701006183,0.0252931955037,0.0715720415907
43,0.811551090899,0.633168883775,0.231701006183,0.0252931955037,0.0715720415907
44,0.811551090899,0.633168883775,0.231701006183,0.0252931955037,0.0715720415907
45,0.811551090899,0.633168883775,0.231701006183,0.0252931955037,0.0715720415907
46,0.810506611041,0.631724502024,0.257520344546,0.0254334609289,0.0691668025184
47,0.809812208225,0.639487749857,0.256796048114,0.0249738857783,0.0692342754355
48,0.811761211105,0.645700013583,0.204266532791,0.0244677533139,0.0741277409818
49,0.811520522684,0.646426229563,0.259978566516,0.0244646284535,0.0689378031751
50,0.81398392108,0.651590846516,0.284788392157,0.0240973107432,0.0666266067699
51,0.812275606621,0.64465236681,0.281605873756,0.024606568068,0.0669230790303
52,0.809812208225,0.639487749857,0.256796048114,0.0249738857783,0.0692342754355
53,0.809812208225,0.639487749857,0.256796048114,0.0249738857783,0.0692342754355
54,0.809812208225,0.639487749857,0.256796048114,0.0249738857783,0.0692342754355
55,0.809812208225,0.639487749857,0.256796048114,0.0249738857783,0.0692342754355
56,0.809812208225,0.639487749857,0.256796048114,0.0249738857783,0.0692342754355
57,0.811223719094,0.642018355034,0.261435652521,0.0247839700379,0.0688020661495
58,0.811223719094,0.642018355034,0.261435652521,0.0247839700379,0.0688020661495
59,0.811223719094,0.642018355034,0.261435652521,0.0247839700379,0.0688020661495
60,0.809812208225,0.639487749857,0.256796048114,0.0249738857783,0.0692342754355
61,0.809812208225,0.639487749857,0.256796048114,0.0249738857783,0.0692342754355
