generation,train,validation,test,validmse,testAvrMse
0,0.757229042902,0.575912664164,0.461762421773,0.0299980447149,0.0501403264154
1,0.73328112128,0.54554284135,0.473928435792,0.0325031814774,0.0490069831878
2,0.731160676962,0.50412021908,0.543652899065,0.0355632288216,0.0425116965541
3,0.718231363025,0.518274827272,0.52348247989,0.0346394615547,0.0443907021127
4,0.717460156239,0.500558717627,0.559794546468,0.0359883457916,0.041007997254
5,0.714840141477,0.503567351872,0.551680715451,0.0358186864615,0.0417638533148
6,0.726059460367,0.523144858155,0.539564195949,0.0344094363526,0.0428925858066
7,0.718648951218,0.501455360452,0.551187161147,0.0360522640808,0.041809831104
8,0.724282180778,0.530953807886,0.544879607454,0.033769261167,0.0423974206998
9,0.728010150082,0.534160736428,0.547049451889,0.0336732398149,0.042195285597
10,0.722250650626,0.525256849575,0.540057750254,0.0341758587334,0.0428466080174
11,0.707429632329,0.48187785417,0.563303680649,0.0374615141897,0.0406810986122
12,0.707429632329,0.48187785417,0.563303680649,0.0374615141897,0.0406810986122
13,0.707429632329,0.48187785417,0.563303680649,0.0374615141897,0.0406810986122
14,0.707429632329,0.48187785417,0.563303680649,0.0374615141897,0.0406810986122
15,0.709869749308,0.47699186841,0.567418711257,0.0378052668653,0.0402977567828
16,0.709595645349,0.480157494525,0.566240087091,0.0376109205743,0.0404075532793
17,0.709595645349,0.480157494525,0.566240087091,0.0376109205743,0.0404075532793
18,0.709595645349,0.480157494525,0.566240087091,0.0376109205743,0.0404075532793
19,0.709595645349,0.480157494525,0.566240087091,0.0376109205743,0.0404075532793
20,0.707429632329,0.48187785417,0.563303680649,0.0374615141897,0.0406810986122
21,0.707429632329,0.48187785417,0.563303680649,0.0374615141897,0.0406810986122
22,0.710696239731,0.48188749385,0.56572354709,0.0374648394362,0.0404556723355
23,0.713962847133,0.481897133531,0.568143413532,0.0374681646828,0.0402302460587
24,0.717229454535,0.481906773212,0.570563279974,0.0374714899293,0.040004819782
25,0.716742979135,0.482110927884,0.571306730514,0.0374263885782,0.0399355625352
26,0.718406635979,0.479431628766,0.56742567812,0.0375647551318,0.0402971077742
27,0.718406635979,0.479431628766,0.56742567812,0.0375647551318,0.0402971077742
28,0.723966899983,0.479859217471,0.573752312085,0.0374812029227,0.0397077407272
29,0.721330292338,0.482946825934,0.57912026556,0.0372526336668,0.0392076809946
30,0.722715417284,0.47955994982,0.57895987292,0.0375027841279,0.0392226226108
31,0.724100542229,0.476173073706,0.578799480281,0.037752934589,0.0392375642269
32,0.724100542229,0.476173073706,0.578799480281,0.037752934589,0.0392375642269
33,0.726870792121,0.469399321479,0.578478695002,0.0382532355111,0.0392674474592
34,0.729311282868,0.460029735608,0.57129425536,0.0387955698203,0.0399367246769
35,0.731751773614,0.450660149738,0.564109815717,0.0393379041295,0.0406060018945
36,0.726870792121,0.469399321479,0.578478695002,0.0382532355111,0.0392674474592
37,0.726870792121,0.469399321479,0.578478695002,0.0382532355111,0.0392674474592
38,0.72810664552,0.466496505371,0.571869894481,0.0384244255553,0.0398831001538
39,0.733982328222,0.4732545824,0.566491252965,0.0380042989623,0.0403841555468
40,0.727658830879,0.467948685388,0.552524670834,0.0381875443046,0.0416852333892
41,0.727509559332,0.468432745394,0.546076262952,0.0381085838877,0.0422859444676
42,0.727509559332,0.468432745394,0.546076262952,0.0381085838877,0.0422859444676
43,0.727509559332,0.468432745394,0.546076262952,0.0381085838877,0.0422859444676
44,0.727509559332,0.468432745394,0.546076262952,0.0381085838877,0.0422859444676
45,0.727509559332,0.468432745394,0.546076262952,0.0381085838877,0.0422859444676
46,0.727509559332,0.468432745394,0.546076262952,0.0381085838877,0.0422859444676
47,0.727509559332,0.468432745394,0.546076262952,0.0381085838877,0.0422859444676
48,0.727044952737,0.464469503568,0.556132290636,0.03841811356,0.0413491601721
49,0.731232059522,0.470762665289,0.559012711984,0.0379714277623,0.0410808302144
50,0.726994922878,0.465656163245,0.55706875257,0.0383393187457,0.0412619226604
