generation,train,validation,test,validmse,testAvrMse
0,0.747742360979,0.525002894954,0.385337473524,0.033480034505,0.0572598067462
1,0.754064742673,0.521806636029,0.311831564091,0.0335451132369,0.0641073596513
2,0.750838802271,0.52971860153,0.287385672549,0.0329417285116,0.0663846532313
3,0.758931482834,0.530872507941,0.247346055327,0.0330401334442,0.0701146036441
4,0.782071926795,0.554613185919,0.39912785282,0.0311768666485,0.0559751433424
5,0.7628617334,0.536116245375,0.362072084454,0.032578248591,0.0594271288532
6,0.798188475137,0.582134493638,0.396572201822,0.0290655714439,0.0562132188325
7,0.798188475137,0.582134493638,0.396572201822,0.0290655714439,0.0562132188325
8,0.800170457302,0.581906478305,0.400455518327,0.0290925604068,0.0558514626769
9,0.788600235321,0.570036139316,0.32456461958,0.0300241938046,0.0629211928277
10,0.811536334975,0.594294227689,0.479430593976,0.0280488519236,0.0484944214149
11,0.811331990667,0.594811638085,0.482514770879,0.0279367768383,0.0482071103038
12,0.809453384186,0.591046796995,0.475196576371,0.0281703707095,0.048888847656
13,0.808000644531,0.58579330757,0.47212964613,0.0285072441054,0.0491745521285
14,0.80612203805,0.582028466481,0.464811451622,0.0287408379766,0.0498562894806
15,0.805696171223,0.583517114816,0.460560187355,0.028637558452,0.0502523223603
16,0.805696171223,0.583517114816,0.460560187355,0.028637558452,0.0502523223603
17,0.807370433397,0.587799366301,0.470962558765,0.0282918894954,0.0492832738971
18,0.807370433397,0.587799366301,0.470962558765,0.0282918894954,0.0492832738971
19,0.807370433397,0.587799366301,0.470962558765,0.0282918894954,0.0492832738971
20,0.807370433397,0.587799366301,0.470962558765,0.0282918894954,0.0492832738971
21,0.805696171223,0.583517114816,0.460560187355,0.028637558452,0.0502523223603
22,0.805696171223,0.583517114816,0.460560187355,0.028637558452,0.0502523223603
23,0.802692091368,0.574607163681,0.465480173359,0.0293433681506,0.0497939937073
24,0.80303653586,0.574261715515,0.491204902184,0.0293578399361,0.0473975681279
25,0.802519885203,0.572416441431,0.514265837899,0.0298484160489,0.0452492921789
26,0.803597504058,0.580216436954,0.50757604753,0.029382836228,0.0458724896038
27,0.804675122912,0.588016432476,0.500886257162,0.028917256407,0.0464956870286
28,0.799988297893,0.579543300152,0.504207769667,0.0295977623518,0.0461862665647
29,0.795301472873,0.571070167828,0.507529282171,0.0302782682967,0.0458768461007
30,0.795322208866,0.574540963358,0.492929582638,0.0299477867365,0.0472369029414
31,0.795322208866,0.574540963358,0.492929582638,0.0299477867365,0.0472369029414
32,0.80108665274,0.590814091204,0.482918279765,0.0288017009707,0.0481695208302
33,0.790088188044,0.573290467016,0.490954773313,0.0300113032716,0.047420869257
34,0.798619633782,0.588662172613,0.483502347095,0.0289627621603,0.0481151111648
35,0.80108665274,0.590814091204,0.482918279765,0.0288017009707,0.0481695208302
36,0.80108665274,0.590814091204,0.482918279765,0.0288017009707,0.0481695208302
37,0.80108665274,0.590814091204,0.482918279765,0.0288017009707,0.0481695208302
38,0.80108665274,0.590814091204,0.482918279765,0.0288017009707,0.0481695208302
39,0.792483850556,0.57838108707,0.491362120639,0.0295846292625,0.0473829222077
40,0.80108665274,0.590814091204,0.482918279765,0.0288017009707,0.0481695208302
41,0.80108665274,0.590814091204,0.482918279765,0.0288017009707,0.0481695208302
42,0.80108665274,0.590814091204,0.482918279765,0.0288017009707,0.0481695208302,√
43,0.80108665274,0.590814091204,0.482918279765,0.0288017009707,0.0481695208302
44,0.80108665274,0.590814091204,0.482918279765,0.0288017009707,0.0481695208302
45,0.796512632003,0.579129141773,0.484830259123,0.0295970911669,0.0479914075341
46,0.796512632003,0.579129141773,0.484830259123,0.0295970911669,0.0479914075341
47,0.791938611266,0.567444192342,0.486742238482,0.0303924813631,0.0478132942381
48,0.782790569791,0.544074293479,0.490566197198,0.0319832617554,0.0474570676459
49,0.778216549053,0.532389344047,0.492478176557,0.0327786519516,0.0472789543499
50,0.771287991446,0.528549591076,0.506421503512,0.03297935859,0.0459800428781
51,0.772176682862,0.523533857375,0.509393731115,0.0334594687595,0.0457031605715
52,0.772176682862,0.523533857375,0.509393731115,0.0334594687595,0.0457031605715
53,0.772176682862,0.523533857375,0.509393731115,0.0334594687595,0.0457031605715
54,0.765826857181,0.521616481642,0.49760670635,0.0334879461509,0.0468011984883
55,0.749797250505,0.508429060042,0.494527876465,0.0344162242665,0.04708801149
56,0.749797250505,0.508429060042,0.494527876465,0.0344162242665,0.04708801149
57,0.777976092618,0.533886509504,0.492716773504,0.0328408682071,0.0472567274945
58,0.779769702407,0.533320161736,0.492129821768,0.0329648498559,0.047311405861
59,0.780010158842,0.53182299628,0.491891224821,0.0329026336004,0.0473336327164
60,0.776361334899,0.531887453554,0.491945302246,0.032980445475,0.0473285950531
61,0.780010158842,0.53182299628,0.491891224821,0.0329026336004,0.0473336327164
62,0.780010158842,0.53182299628,0.491891224821,0.0329026336004,0.0473336327164
63,0.780010158842,0.53182299628,0.491891224821,0.0329026336004,0.0473336327164
64,0.778216549053,0.532389344047,0.492478176557,0.0327786519516,0.0472789543499
65,0.778216549053,0.532389344047,0.492478176557,0.0327786519516,0.0472789543499
66,0.778216549053,0.532389344047,0.492478176557,0.0327786519516,0.0472789543499
67,0.780346426321,0.538120085646,0.497657035349,0.0324271155673,0.0467965100152
68,0.782476303589,0.543850827245,0.502835894142,0.032075579183,0.0463140656805
69,0.782326077138,0.547834197883,0.504066010865,0.0318067865962,0.0461994723178
70,0.784305727954,0.557548310121,0.510474986381,0.0311864576251,0.0456024346204
71,0.778875855748,0.554417707502,0.511198972271,0.0314507531982,0.0455349906322
72,0.768885776102,0.547792362964,0.504025474023,0.0318805363663,0.046203248588
73,0.766605672383,0.546044992004,0.500076731953,0.0319632801638,0.0465710995599
74,0.773258529652,0.546200593613,0.498481231091,0.0318550774081,0.0467197308285
75,0.779911386922,0.546356195222,0.496885730229,0.0317468746525,0.046868362097
76,0.779911386922,0.546356195222,0.496885730229,0.0317468746525,0.046868362097
77,0.779911386922,0.546356195222,0.496885730229,0.0317468746525,0.046868362097
78,0.779911386922,0.546356195222,0.496885730229,0.0317468746525,0.046868362097
79,0.779911386922,0.546356195222,0.496885730229,0.0317468746525,0.046868362097
80,0.781134371985,0.543381194213,0.496014215257,0.0319029674699,0.0469495493774
81,0.781134371985,0.543381194213,0.496014215257,0.0319029674699,0.0469495493774
82,0.781134371985,0.543381194213,0.496014215257,0.0319029674699,0.0469495493774
83,0.781134371985,0.543381194213,0.496014215257,0.0319029674699,0.0469495493774
84,0.781134371985,0.543381194213,0.496014215257,0.0319029674699,0.0469495493774
85,0.782457035861,0.542759690123,0.491712573389,0.0319714453353,0.0473502752577
86,0.781134371985,0.543381194213,0.496014215257,0.0319029674699,0.0469495493774
87,0.782339035564,0.535722638543,0.493328418014,0.0323050335962,0.0471997488356
88,0.781097729016,0.534014084892,0.492385650716,0.0323949140875,0.0472875737329
89,0.781097729016,0.534014084892,0.492385650716,0.0323949140875,0.0472875737329
90,0.780060034424,0.534640183162,0.485588526222,0.0323104302373,0.0479207700287
91,0.78026364638,0.536974835084,0.479734169027,0.0321360658957,0.0484661414271
92,0.778818727876,0.532931629511,0.484645758924,0.0324003107286,0.0480085949261
93,0.777373809371,0.528888423939,0.489557348821,0.0326645555615,0.0475510484251
94,0.774207595081,0.540013853107,0.486529572019,0.0319363391623,0.0478331055004
95,0.771041380791,0.551139282275,0.483501795217,0.0312081227632,0.0481151625757
96,0.76470895221,0.573390140612,0.477446241613,0.0297516899649,0.0486792767264
97,0.76154273792,0.58451556978,0.474418464812,0.0290234735658,0.0489613338018
98,0.76154273792,0.58451556978,0.474418464812,0.0290234735658,0.0489613338018
99,0.76154273792,0.58451556978,0.474418464812,0.0290234735658,0.0489613338018
100,0.76154273792,0.58451556978,0.474418464812,0.0290234735658,0.0489613338018
101,0.76154273792,0.58451556978,0.474418464812,0.0290234735658,0.0489613338018
102,0.76154273792,0.58451556978,0.474418464812,0.0290234735658,0.0489613338018
103,0.76154273792,0.58451556978,0.474418464812,0.0290234735658,0.0489613338018
104,0.76154273792,0.58451556978,0.474418464812,0.0290234735658,0.0489613338018
105,0.76154273792,0.58451556978,0.474418464812,0.0290234735658,0.0489613338018
106,0.76154273792,0.58451556978,0.474418464812,0.0290234735658,0.0489613338018
107,0.762360936138,0.577963920181,0.4699358908,0.0296346879737,0.0493789146866
108,0.763179134355,0.571412270581,0.465453316788,0.0302459023816,0.0497964955713
109,0.763381097008,0.563060349021,0.466210793327,0.0307398067473,0.0497259317117
110,0.758410526217,0.550869961068,0.464198465773,0.0316853601546,0.049913393094
111,0.764158422947,0.591304668723,0.471252192918,0.0285560955487,0.0492562925945
112,0.766652284733,0.597743225055,0.472202749206,0.0281628624687,0.0491677421021
113,0.769146146519,0.604181781387,0.473153305494,0.0277696293887,0.0490791916098
114,0.770914696206,0.607183871807,0.477162304531,0.0277623936265,0.0487057273099
115,0.772805069133,0.610536504837,0.477054475386,0.0276810129272,0.0487157722951
116,0.766539129413,0.592578069605,0.477022555562,0.0288963095125,0.0487187458341
117,0.761480167411,0.580791480977,0.479107406602,0.0294879013366,0.048524528418
118,0.748948287972,0.544874610514,0.479043566954,0.0319184945074,0.0485304754959
119,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
120,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
121,0.744390529002,0.524917627281,0.485580824076,0.0332720865587,0.0479214875337
122,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
123,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
124,0.741073850195,0.526570018834,0.481127668748,0.0332003746026,0.048336327877
125,0.741394923334,0.527972377744,0.479905514502,0.0330569751612,0.0484501794832
126,0.741394923334,0.527972377744,0.479905514502,0.0330569751612,0.0484501794832
127,0.741394923334,0.527972377744,0.479905514502,0.0330569751612,0.0484501794832
128,0.741394923334,0.527972377744,0.479905514502,0.0330569751612,0.0484501794832
129,0.741394923334,0.527972377744,0.479905514502,0.0330569751612,0.0484501794832
130,0.741394923334,0.527972377744,0.479905514502,0.0330569751612,0.0484501794832
131,0.741394923334,0.527972377744,0.479905514502,0.0330569751612,0.0484501794832
132,0.741394923334,0.527972377744,0.479905514502,0.0330569751612,0.0484501794832
133,0.742966347767,0.532314714244,0.479990407184,0.0328244155442,0.0484422711784
134,0.744210733221,0.525028234246,0.482320294187,0.03326267721,0.0482252270709
135,0.744210733221,0.525028234246,0.482320294187,0.03326267721,0.0482252270709
136,0.746899708042,0.534502065189,0.480432545986,0.0326048156617,0.0484010830773
137,0.751117067833,0.542087955097,0.481853444842,0.0320758402306,0.0482687171197
138,0.747159376719,0.536830422887,0.488571990139,0.0324429609376,0.0476428409864
139,0.746899708042,0.534502065189,0.480432545986,0.0326048156617,0.0484010830773
140,0.749064280337,0.54023404266,0.481419620858,0.0322237984844,0.0483091306415
141,0.75404215226,0.540256381273,0.43146710478,0.0322967713243,0.0529625319698
142,0.75404215226,0.540256381273,0.43146710478,0.0322967713243,0.0529625319698
143,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
144,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
145,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
146,0.739063149543,0.518596003731,0.480042006187,0.0337762154293,0.0484374643962
147,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
148,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
149,0.742583719681,0.527802436155,0.478254078943,0.0331311751632,0.0486040214321
150,0.742583719681,0.527802436155,0.478254078943,0.0331311751632,0.0486040214321
151,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
152,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
153,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
154,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
155,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
156,0.742964067798,0.529611749569,0.483560035872,0.0329749973982,0.0481097370804
157,0.742964067798,0.529611749569,0.483560035872,0.0329749973982,0.0481097370804
158,0.74300011723,0.531663436342,0.479521272692,0.0328336793497,0.0484859741036
159,0.74300011723,0.531663436342,0.479521272692,0.0328336793497,0.0484859741036
160,0.742682348252,0.526916175282,0.47901164713,0.0331337910928,0.0485334490349
161,0.750337858904,0.541674291056,0.468843792509,0.0321465014762,0.0494806507359
162,0.757993369556,0.55643240683,0.458675937888,0.0311592118596,0.0504278524368
163,0.77330439086,0.585948638379,0.438340228646,0.0291846326264,0.0523222558388
164,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
165,0.775190873434,0.588014680826,0.440343538331,0.0290361545761,0.0521356345296
166,0.767887953302,0.564996876677,0.454375176075,0.0306624964067,0.0508284963344
167,0.76268226221,0.553260943081,0.481486636624,0.0312356291739,0.0483028876877
168,0.768451290288,0.565953016408,0.469315472318,0.0303968176076,0.049436710698
169,0.763652817278,0.562630534172,0.464685866944,0.0307137777086,0.0498679885091
170,0.777101010565,0.584538741922,0.445314741389,0.0293095007163,0.0516725346754
171,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
172,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
173,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
174,0.782792886544,0.61259777295,0.441433270994,0.027408846571,0.052034118854
175,0.784625871575,0.624488791747,0.454694167962,0.0266203501321,0.0507987801681
176,0.784625871575,0.624488791747,0.454694167962,0.0266203501321,0.0507987801681
177,0.784625871575,0.624488791747,0.454694167962,0.0266203501321,0.0507987801681
178,0.786458856607,0.636379810545,0.467955064931,0.0258318536933,0.0495634414822
179,0.786458856607,0.636379810545,0.467955064931,0.0258318536933,0.0495634414822
180,0.786458856607,0.636379810545,0.467955064931,0.0258318536933,0.0495634414822
181,0.784625871575,0.624488791747,0.454694167962,0.0266203501321,0.0507987801681
182,0.786458856607,0.636379810545,0.467955064931,0.0258318536933,0.0495634414822
183,0.786458856607,0.636379810545,0.467955064931,0.0258318536933,0.0495634414822
184,0.778419162177,0.613827729345,0.466275228698,0.0272338982954,0.0497199291384
185,0.778336507104,0.602888374703,0.451304362184,0.0279878785423,0.0511145625941
186,0.765027928842,0.573950803823,0.461122616975,0.0297212869769,0.050199928388
187,0.773940687722,0.593369600318,0.441380434593,0.0285632230342,0.0520390409078
188,0.771075572742,0.591341474337,0.443378821956,0.0287322450168,0.0518528781449
189,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
190,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
191,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
192,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
193,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
194,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
195,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
196,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
197,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
198,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
199,0.780959901512,0.600706754153,0.428172374025,0.0281973430098,0.0532694575398
200,0.779417275578,0.593326962698,0.428324257437,0.0287045490021,0.0532553086135
201,0.774219206785,0.580718767535,0.434549585175,0.0295848562655,0.0526753788995
202,0.777874649643,0.585947171244,0.428476140848,0.0292117549944,0.0532411596872
203,0.777743267694,0.580447735814,0.447071766709,0.0296488243168,0.0515088563545
204,0.782108381598,0.591588239318,0.483807368195,0.0290013449846,0.0480866964681
205,0.780994133604,0.587581891358,0.48751906931,0.0293457724953,0.0477409274006
206,0.77987988561,0.583575543397,0.491230770426,0.029690200006,0.0473951583332
207,0.775811767697,0.570309047957,0.476650612504,0.030611970179,0.0487533947458
208,0.775811767697,0.570309047957,0.476650612504,0.030611970179,0.0487533947458
209,0.78281912423,0.582106288323,0.49569816152,0.0297193611538,0.0469789918358
210,0.77987988561,0.583575543397,0.491230770426,0.029690200006,0.0473951583332
211,0.77987988561,0.583575543397,0.491230770426,0.029690200006,0.0473951583332
212,0.77987988561,0.583575543397,0.491230770426,0.029690200006,0.0473951583332
213,0.77987988561,0.583575543397,0.491230770426,0.029690200006,0.0473951583332
214,0.788016121437,0.610108534277,0.520391086269,0.0278466596601,0.044678685508
215,0.788016121437,0.610108534277,0.520391086269,0.0278466596601,0.044678685508
216,0.788093716583,0.609570153872,0.516887848508,0.027891987246,0.04500503486
217,0.788171311729,0.609031773467,0.513384610746,0.0279373148319,0.0453313842119
218,0.788326502021,0.607955012657,0.506378135224,0.0280279700037,0.0459840829159
219,0.788326502021,0.607955012657,0.506378135224,0.0280279700037,0.0459840829159
220,0.780542145547,0.590876467749,0.501100135086,0.0290938339812,0.0464757629108
221,0.780542145547,0.590876467749,0.501100135086,0.0290938339812,0.0464757629108
222,0.79021337759,0.607296846446,0.503251122132,0.0280972218675,0.0462753844963
223,0.788404097167,0.607416632252,0.502874897463,0.0280732975895,0.0463104322678
224,0.789350615081,0.605097595541,0.500590716467,0.0282040155251,0.046523218564
225,0.789866221586,0.60334379433,0.49858979262,0.0282468230721,0.0467096176169
226,0.791328346005,0.599270956407,0.494304687777,0.0284203485548,0.0471088029659
227,0.788404097167,0.607416632252,0.502874897463,0.0280732975895,0.0463104322678
228,0.788404097167,0.607416632252,0.502874897463,0.0280732975895,0.0463104322678
229,0.788404097167,0.607416632252,0.502874897463,0.0280732975895,0.0463104322678
