generation,train,validation,test,validmse,testAvrMse
0,0.756644350372,0.583269723622,0.373471451343,0.0298473769941,0.0583652037854
1,0.740011817554,0.553335660172,0.367825157206,0.03206344453,0.0588911927586
2,0.721105418362,0.510677663591,0.458156915966,0.035431110581,0.0504762027001
3,0.725940638617,0.519337219655,0.418737702682,0.0347720171171,0.0541483584563
4,0.726090720509,0.5107346282,0.448642731998,0.035491205541,0.0513625107339
5,0.727153105094,0.52613649965,0.390352850945,0.0340762771099,0.0567925917632
6,0.729578038047,0.539735059641,0.33358314747,0.0326847970955,0.0620810583769
7,0.738186093973,0.541652300318,0.313034601955,0.0327815385989,0.0639952888601
8,0.724592735899,0.539678095031,0.343097331438,0.0326247021355,0.061194750343
9,0.728558490134,0.547184873789,0.31317086751,0.0318866801632,0.0639825948386
10,0.72790003635,0.540515312801,0.302662381876,0.0322995481935,0.064961528531
11,0.718079513947,0.531798792128,0.351595779128,0.0328985466974,0.0604030647409
12,0.723152060608,0.541566654995,0.37408091067,0.0322449403172,0.0583084286906
13,0.726129773296,0.557296580086,0.408616140036,0.0312207478717,0.0550912477591
14,0.726129773296,0.557296580086,0.408616140036,0.0312207478717,0.0550912477591
15,0.726129773296,0.557296580086,0.408616140036,0.0312207478717,0.0550912477591
16,0.740091526929,0.576286088715,0.41793514224,0.0299893392999,0.0542231221743
17,0.754053280562,0.595275597344,0.427254144445,0.0287579307281,0.0533549965894
18,0.750236620251,0.595821814448,0.462905405324,0.0286821265395,0.0500338500736
19,0.750236620251,0.595821814448,0.462905405324,0.0286821265395,0.0500338500736
20,0.750236620251,0.595821814448,0.462905405324,0.0286821265395,0.0500338500736
21,0.741347413279,0.586600168685,0.476071534662,0.029259928731,0.0488073396081
22,0.741347413279,0.586600168685,0.476071534662,0.029259928731,0.0488073396081
23,0.741347413279,0.586600168685,0.476071534662,0.029259928731,0.0488073396081
24,0.741347413279,0.586600168685,0.476071534662,0.029259928731,0.0488073396081
25,0.741347413279,0.586600168685,0.476071534662,0.029259928731,0.0488073396081
26,0.741347413279,0.586600168685,0.476071534662,0.029259928731,0.0488073396081
27,0.741347413279,0.586600168685,0.476071534662,0.029259928731,0.0488073396081
28,0.742285115969,0.581998123739,0.481943403714,0.0295734814331,0.0482603368665
29,0.741347413279,0.586600168685,0.476071534662,0.029259928731,0.0488073396081
30,0.741145996885,0.575239033778,0.473772254243,0.0300059357025,0.0490215325136
31,0.741347413279,0.586600168685,0.476071534662,0.029259928731,0.0488073396081
32,0.741347413279,0.586600168685,0.476071534662,0.029259928731,0.0488073396081
33,0.741347413279,0.586600168685,0.476071534662,0.029259928731,0.0488073396081
34,0.741613391503,0.591250914816,0.481548113828,0.0288857063754,0.0482971606868
35,0.752833734438,0.618087053731,0.466446841762,0.0269293928511,0.0497039422667
36,0.741879369727,0.595901660947,0.487024692995,0.0285114840197,0.0477869817655
37,0.742145347952,0.600552407077,0.492501272161,0.0281372616641,0.0472768028443
38,0.741879369727,0.595901660947,0.487024692995,0.0285114840197,0.0477869817655
39,0.741879369727,0.595901660947,0.487024692995,0.0285114840197,0.0477869817655
40,0.743813360738,0.583363446617,0.453013143896,0.0292611867085,0.0509553784786
41,0.743813360738,0.583363446617,0.453013143896,0.0292611867085,0.0509553784786
42,0.743813360738,0.583363446617,0.453013143896,0.0292611867085,0.0509553784786
43,0.744345317186,0.592664938878,0.463966302229,0.0285127419972,0.0499350206361
44,0.736069658369,0.595048244891,0.479193048168,0.028448008839,0.0485165503499
45,0.736069658369,0.595048244891,0.479193048168,0.028448008839,0.0485165503499
46,0.736069658369,0.595048244891,0.479193048168,0.028448008839,0.0485165503499
47,0.740260307817,0.60064076811,0.493831677156,0.028069897639,0.0471528669777
48,0.740260307817,0.60064076811,0.493831677156,0.028069897639,0.0471528669777
49,0.745178456023,0.608286206266,0.501307569615,0.0275031625091,0.0464564390371
50,0.740817970583,0.602252410138,0.49806674424,0.0279521994554,0.0467583429708
51,0.742184204533,0.604224357427,0.505193510855,0.0278656512378,0.0460944383703
52,0.741691104667,0.598594815516,0.506932591215,0.0283424855227,0.0459324317389
53,0.7411980048,0.592965273605,0.508671671576,0.0288193198077,0.0457704251076
54,0.7411980048,0.592965273605,0.508671671576,0.0288193198077,0.0457704251076
55,0.741691104667,0.598594815516,0.506932591215,0.0283424855227,0.0459324317389
56,0.741691104667,0.598594815516,0.506932591215,0.0283424855227,0.0459324317389
57,0.7411980048,0.592965273605,0.508671671576,0.0288193198077,0.0457704251076
58,0.745348532799,0.592720925379,0.508253846786,0.0287672534462,0.0458093482006
59,0.741552254019,0.586989536522,0.496031061559,0.0292867289557,0.0469479800349
60,0.744044054983,0.588550011864,0.510223791961,0.0292162369954,0.0456258350122
61,0.744505593671,0.58229857846,0.500066443067,0.0295848039336,0.0465720580365
62,0.747351643854,0.577883316719,0.501618563453,0.0299817211213,0.0464274679411
63,0.747351643854,0.577883316719,0.501618563453,0.0299817211213,0.0464274679411
64,0.747351643854,0.577883316719,0.501618563453,0.0299817211213,0.0464274679411
65,0.743550955116,0.582920469953,0.511962872321,0.0296930712804,0.0454638283808
66,0.740211805067,0.581706189782,0.512149832297,0.0297729883776,0.0454464118448
67,0.740211805067,0.581706189782,0.512149832297,0.0297729883776,0.0454464118448
68,0.740211805067,0.581706189782,0.512149832297,0.0297729883776,0.0454464118448
69,0.740211805067,0.581706189782,0.512149832297,0.0297729883776,0.0454464118448
70,0.739143264564,0.579142141243,0.487500944243,0.0299661640984,0.0477426158684
71,0.740211805067,0.581706189782,0.512149832297,0.0297729883776,0.0454464118448
72,0.740211805067,0.581706189782,0.512149832297,0.0297729883776,0.0454464118448
73,0.740211805067,0.581706189782,0.512149832297,0.0297729883776,0.0454464118448
74,0.740211805067,0.581706189782,0.512149832297,0.0297729883776,0.0454464118448
75,0.74020993605,0.576463130222,0.507887755048,0.0301262725506,0.0458434520239
76,0.740208067034,0.571220070661,0.503625677799,0.0304795567236,0.046240492203
77,0.740208067034,0.571220070661,0.503625677799,0.0304795567236,0.046240492203
78,0.740208067034,0.571220070661,0.503625677799,0.0304795567236,0.046240492203
79,0.74020993605,0.576463130222,0.507887755048,0.0301262725506,0.0458434520239
80,0.740211805067,0.581706189782,0.512149832297,0.0297729883776,0.0454464118448
81,0.740211805067,0.581706189782,0.512149832297,0.0297729883776,0.0454464118448
82,0.742758660589,0.581290268471,0.515111517894,0.0298397835567,0.0451705115944
83,0.746156217529,0.592132311949,0.509029590216,0.028961398172,0.0457370826615
84,0.752100629991,0.602558434116,0.505909348135,0.0281498079664,0.0460277534781
85,0.751755798435,0.600548094635,0.494653848911,0.028253806652,0.0470762763385
86,0.75735537934,0.608963877321,0.480278107606,0.0275462151319,0.0484154700154
87,0.757010547784,0.60695353784,0.469022608382,0.0276502138175,0.0494639928758
