generation,train,validation,test,validmse,testAvrMse
0,0.754852849201,0.572851848869,0.374848362353,0.0299980242275,0.0582369355814
1,0.756901061219,0.551688889709,0.342898247751,0.0312790616329,0.0612132962815
2,0.73155242908,0.5116404178,0.37920901302,0.0346923908265,0.0578307126482
3,0.738585619385,0.529728473797,0.4019662421,0.0332636469537,0.0557107289448
4,0.746425417257,0.545627792837,0.411425505412,0.03179956937,0.0548295371267
5,0.725073610647,0.557239580459,0.416483868248,0.0315389389778,0.0543583177731
6,0.717999151849,0.539842928241,0.403876439478,0.0329931678446,0.0555327816518
7,0.735666409144,0.564525882706,0.380604757827,0.0309828606559,0.0577006899537
8,0.717999151849,0.539842928241,0.403876439478,0.0329931678446,0.0555327816518
9,0.717147180753,0.529755704621,0.374239366092,0.033885865455,0.0582936675387
10,0.709300065457,0.521096811368,0.390636656207,0.0344541642709,0.0567661534596
11,0.722061770266,0.54354928043,0.392376850671,0.0326515853399,0.0566040430421
12,0.710738003661,0.507788113255,0.325074694092,0.0354108008422,0.0628736760738
13,0.719591189257,0.518099287368,0.368597018082,0.0346386428701,0.0588192889045
14,0.726624379563,0.536187343364,0.391354247162,0.0332098989973,0.0566993052012
15,0.712557998952,0.500011231371,0.345839789002,0.0360673867429,0.0609392726079
16,0.72338046983,0.517019074015,0.357160387837,0.0346781291732,0.059884685296
17,0.724427136398,0.515523915844,0.367511456011,0.0348158877197,0.0589204160625
18,0.730413660136,0.535107130011,0.379917616917,0.0332493853004,0.0577647015926
19,0.72283509899,0.537267556717,0.402790877407,0.0331704126942,0.0556339088097
20,0.737479616908,0.579116097496,0.450478194859,0.0298715204027,0.0511915254466
21,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
22,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
23,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
24,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
25,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
26,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
27,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
28,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
29,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
30,0.733941181671,0.577298583697,0.451656271338,0.0300744272971,0.0510817799707
31,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
32,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
33,0.734378701189,0.573932481233,0.457458985981,0.0302003395834,0.0505412194114
34,0.731270438738,0.574057126817,0.431946962657,0.0302301021583,0.0529178300918
35,0.731270438738,0.574057126817,0.431946962657,0.0302301021583,0.0529178300918
36,0.739555180039,0.577171408638,0.424019640698,0.0301105178827,0.0536563116224
37,0.742592438769,0.577106819829,0.422802572753,0.0300806174431,0.0537696894067
38,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
39,0.740431353992,0.582025950188,0.459812808733,0.0297572453498,0.0503219455333
40,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
41,0.73206553246,0.576019040234,0.449390897638,0.0301356800989,0.051292814245
