generation,train,validation,test,valid_mse,test_mse
0,0.619669661507,0.441343745691,0.279902526394,0.0391465174628,0.0670817569008
1,0.637781399554,0.424265925196,0.196276903831,0.0357444962746,0.0748720268143
2,0.630516151769,0.417088053467,0.360467242227,0.0377553237475,0.0595766303306
3,0.663839947286,0.47019257987,0.322578860132,0.0345200043462,0.0631061792183
4,0.648096067754,0.44125069846,0.390795543339,0.0401201058682,0.0567513520912
5,0.641007303356,0.412400825819,0.38859982876,0.0401201058682,0.056955897166
6,0.648096067754,0.44125069846,0.390795543339,0.0401201058682,0.0567513520912
7,0.622240656599,0.401138523426,0.395986042755,0.0546304429725,0.0562678233569
8,0.648096067754,0.44125069846,0.390795543339,0.0401201058682,0.0567513520912
9,0.648096067754,0.44125069846,0.390795543339,0.0401201058682,0.0567513520912
10,0.648096067754,0.44125069846,0.390795543339,0.0401201058682,0.0567513520912
11,0.648096067754,0.44125069846,0.390795543339,0.0401201058682,0.0567513520912
12,0.648096067754,0.44125069846,0.390795543339,0.0401201058682,0.0567513520912
13,0.648096067754,0.44125069846,0.390795543339,0.0401201058682,0.0567513520912
14,0.648096067754,0.44125069846,0.390795543339,0.0401201058682,0.0567513520912
15,0.648096067754,0.44125069846,0.390795543339,0.0401201058682,0.0567513520912
16,0.648096067754,0.44125069846,0.390795543339,0.0401201058682,0.0567513520912
17,0.648096067754,0.44125069846,0.390795543339,0.0401201058682,0.0567513520912
18,0.650750214902,0.45146543883,0.401429348426,0.0401201058682,0.0557607440778
19,0.642749622762,0.45890696222,0.401715654876,0.037034434796,0.0557340727724
20,0.654722651174,0.459071562876,0.41771003018,0.0401201058682,0.0542440928248
21,0.657376798322,0.469286303246,0.428343835267,0.0401201058682,0.0532534848115
22,0.644844123914,0.455136640516,0.451887777669,0.0365149053772,0.0510602136523
23,0.630634471097,0.408878601402,0.438246888407,0.0365149053772,0.0523309510884
24,0.658149137307,0.480194420797,0.374853149185,0.0365149053772,0.058236489657
25,0.642347566373,0.468273845386,0.421455077547,0.0321866412729,0.0538952173374
26,0.643042232764,0.453372463924,0.399652775784,0.0370938144495,0.0559262433587
27,0.664003381743,0.487107167663,0.455258322108,0.0365149053772,0.0507462255451
28,0.664003381743,0.487107167663,0.455258322108,0.0376983094465,0.0507462255451
29,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
30,0.656576255448,0.500916475571,0.413033213977,0.0365149053772,0.0546797686314
31,0.6625633051,0.524787941758,0.282167563536,0.0339390667256,0.0668707539789
32,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
33,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
34,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
35,0.639831801463,0.451388695608,0.43432128984,0.0365149053772,0.0526966460927
36,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
37,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
38,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
39,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
40,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
41,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
42,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
43,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
44,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
45,0.661783791667,0.492339393578,0.426731087511,0.0359142453849,0.0534037227402
46,0.641004613304,0.466610954727,0.427759979631,0.0365149053772,0.0533078747563
47,0.621661476404,0.432328247267,0.410223194488,0.0401586140705,0.0549415401986
48,0.662041344244,0.471480103222,0.435093328891,0.0417084536702,0.0526247256405
49,0.663404910073,0.475185876555,0.441300176774,0.0365149053772,0.052046517445
50,0.655776912427,0.483205891939,0.422505808601,0.0365149053772,0.053797334915
51,0.657643262847,0.475638595556,0.440446095045,0.0365149053772,0.0521260807056
52,0.657643262847,0.475638595556,0.440446095045,0.0365149053772,0.0521260807056
53,0.650018948715,0.451862259538,0.413483738671,0.0365149053772,0.0546377993298
54,0.6539197222,0.458952790802,0.436927621316,0.0365149053772,0.0524538493869
55,0.6539197222,0.458952790802,0.436927621316,0.0365149053772,0.0524538493869
56,0.653538375595,0.460715209239,0.42495320173,0.0412222571258,0.0535693443485
57,0.6539197222,0.458952790802,0.436927621316,0.0432262623881,0.0524538493869
58,0.660496958811,0.495427197184,0.401605127935,0.0365149053772,0.0557443690748
59,0.660496958811,0.495427197184,0.401605127935,0.0365149053772,0.0557443690748
60,0.658757269446,0.501632790933,0.316886246257,0.0365149053772,0.0636364831759
61,0.659627114129,0.498529994059,0.359245687096,0.0360669681905,0.0596904261254
62,0.662290771121,0.505012419851,0.31391774399,0.0351383227715,0.0639130184434
63,0.651833282583,0.475227968823,0.241457018127,0.0447535525338,0.0706632057102
64,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
65,0.659257172769,0.492663073753,0.437129036401,0.0365149053772,0.0524350862635
66,0.654336659422,0.480790096791,0.425520219915,0.0359379543929,0.0535165229216
67,0.652338862753,0.470698672751,0.416611469982,0.0365149053772,0.0543464308427
68,0.658654318381,0.462785099669,0.428473350738,0.0406043182134,0.0532414196041
69,0.661563598516,0.457669099837,0.422528700927,0.0406043182134,0.0537952023461
70,0.66014941074,0.460382156088,0.419609902637,0.0387646399316,0.0540671073653
71,0.66437448114,0.469880750241,0.42730198504,0.0365149053772,0.0533505399272
72,0.66261925536,0.460041807167,0.434976995894,0.0430844918957,0.0526355628148
73,0.673003924033,0.471860400982,0.420185969533,0.0395292272541,0.0540134429922
74,0.670094643898,0.476976400814,0.426130619343,0.0395292272541,0.0534596602502
75,0.676351153704,0.490002877852,0.42462174732,0.0395292272541,0.0536002214797
76,0.670094643898,0.476976400814,0.426130619343,0.0395292272541,0.0534596602502
77,0.659489474836,0.476864378125,0.416512387502,0.0365149053772,0.0543556610193
78,0.657612146179,0.461404355941,0.389060206231,0.0365149053772,0.0569130100143
79,0.657612146179,0.461404355941,0.389060206231,0.0365149053772,0.0569130100143
80,0.657612146179,0.461404355941,0.389060206231,0.0365149053772,0.0569130100143
81,0.659489474836,0.476864378125,0.416512387502,0.0365149053772,0.0543556610193
82,0.657612146179,0.461404355941,0.389060206231,0.0365149053772,0.0569130100143
83,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
84,0.647632423349,0.473301125197,0.429491129721,0.0365149053772,0.0531466068811
85,0.647632423349,0.473301125197,0.429491129721,0.0365149053772,0.0531466068811
86,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
87,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
88,0.676422496859,0.50254828795,0.307325169938,0.0314515252926,0.0645271595369
89,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
90,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
91,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
92,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
93,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
94,0.661366803493,0.49232440031,0.443964568773,0.0365149053772,0.0517983120243
95,0.647794649025,0.489118199733,0.347795649464,0.0365149053772,0.060757071502
96,0.630853730328,0.482314091318,0.270676214863,0.0383868604185,0.0679412477474
97,0.629765242589,0.495617347472,0.247854102769,0.0339151124624,0.0700672757249
98,0.607078185619,0.479499598004,0.059288891537,0.0363082584538,0.0876333499349
99,0.607078185619,0.479499598004,0.059288891537,0.0363082584538,0.0876333499349
100,0.593506031151,0.476293397427,-0.036880027772,0.0363082584538,0.0965921094126
101,0.588110702749,0.4469826238,0.0451683117283,0.0363082584538,0.0889487736612
102,0.582715374347,0.417671850173,0.127216651229,0.0363082584538,0.0813054379099
103,0.582715374347,0.417671850173,0.127216651229,0.0363082584538,0.0813054379099
104,0.588110702749,0.4469826238,0.0451683117283,0.0363082584538,0.0889487736612
105,0.588110702749,0.4469826238,0.0451683117283,0.0363082584538,0.0889487736612
106,0.592684430953,0.453450525525,0.044434448633,0.0455485697859,0.0890171377752
107,0.604158097095,0.501857498224,-0.0759095401415,0.0279700312791,0.100227961997
108,0.592717562433,0.477942233706,-0.054871205925,0.0359261815901,0.0982681045153
109,0.604355614792,0.471141980574,-0.039379022049,0.0363082584538,0.0968249069611
110,0.593506031151,0.476293397427,-0.036880027772,0.0363082584538,0.0965921094126
111,0.593506031151,0.476293397427,-0.036880027772,0.0363082584538,0.0965921094126
112,0.593506031151,0.476293397427,-0.036880027772,0.0363082584538,0.0965921094126
