generation,train,validation,test,valid_mse,test_mse
101,0.654110980938,0.530248644458,0.373709732511,0.0345127002872,0.058343006347
102,0.648900782781,0.540001257638,0.319040518598,0.0345127002872,0.0634357987148
103,0.654110980938,0.530248644458,0.373709732511,0.0345127002872,0.058343006347
104,0.648900782781,0.540001257638,0.319040518598,0.0345127002872,0.0634357987148
105,0.654571621966,0.526950099077,0.374816514178,0.0345127002872,0.0582399024458
106,0.652559332559,0.536536649419,0.278499339134,0.0345127002872,0.0672124729082
107,0.642138936247,0.55604187578,0.169160911308,0.0313358678839,0.0773980576437
108,0.639778515248,0.568014898779,0.16505203321,0.0313358678839,0.0777808263269
109,0.633270188313,0.569259097179,0.15503287686,0.0313358678839,0.0787141758182
110,0.633270188313,0.569259097179,0.15503287686,0.0313358678839,0.0787141758182
111,0.633270188313,0.569259097179,0.15503287686,0.0313358678839,0.0787141758182
112,0.630171890687,0.557707822695,0.198044576005,0.0313358678839,0.0747073566698
113,0.634276733525,0.565712014763,0.159165955947,0.0313358678839,0.0783291526557
114,0.635283278737,0.562164932347,0.163299035034,0.0327841926517,0.0779441294932
115,0.635283278737,0.562164932347,0.163299035034,0.0313358678839,0.0779441294932
116,0.637296369161,0.555070767515,0.171565193209,0.0327841926517,0.0771740831682
117,0.631224147657,0.54288670012,0.230159317976,0.0327841926517,0.071715659861
118,0.624145380942,0.534249715141,0.284620363656,0.0355683638638,0.0666422597162
119,0.627892779149,0.531485275835,0.265710533671,0.0327841926517,0.0684038332039
120,0.624145380942,0.534249715141,0.284620363656,0.0355683638638,0.0666422597162
121,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
122,0.654973652366,0.565452356089,0.10648941067,0.0327841926517,0.0832363149971
123,0.671644390359,0.579381027078,0.0372805490442,0.0327841926517,0.0896835699885
124,0.654973652366,0.565452356089,0.10648941067,0.0327841926517,0.0832363149971
125,0.671644390359,0.579381027078,0.0372805490442,0.0327841926517,0.0896835699885
126,0.676856515484,0.58486010248,0.0154538624087,0.0327841926517,0.091716867619
127,0.683596368804,0.596135453503,0.0232030046787,0.0233725964965,0.0909949846837
128,0.683596368804,0.596135453503,0.0232030046787,0.0233725964965,0.0909949846837
129,0.650219217799,0.556577527574,0.112589500127,0.0327841926517,0.0826680520424
130,0.671644390359,0.579381027078,0.0372805490442,0.0274898973426,0.0896835699885
131,0.671644390359,0.579381027078,0.0372805490442,0.0327841926517,0.0896835699885
132,0.704985866346,0.607238369057,-0.101137174207,0.0274898973426,0.102578079971
133,0.688315128353,0.593309698068,-0.0319283125816,0.0274898973426,0.0961308249798
134,0.671644390359,0.579381027078,0.0372805490442,0.0327841926517,0.0896835699885
135,0.671644390359,0.579381027078,0.0372805490442,0.0274898973426,0.0896835699885
136,0.656828346882,0.544669222825,0.118947113984,0.0388922759005,0.0820757990171
137,0.671497868055,0.572770178083,0.0269810327973,0.0327841926517,0.0906430368251
138,0.671644390359,0.579381027078,0.0372805490442,0.0274898973426,0.0896835699885
139,0.654973652366,0.565452356089,0.10648941067,0.0327841926517,0.0832363149971
140,0.655285868402,0.562066241602,0.0666979549517,0.0346435834053,0.0869431475539
141,0.671644390359,0.579381027078,0.0372805490442,0.0274898973426,0.0896835699885
142,0.638308419785,0.556208696242,0.204965212101,0.0327841926517,0.0740626544659
143,0.638308419785,0.556208696242,0.204965212101,0.0327841926517,0.0740626544659
144,0.638313925198,0.560893707385,0.234232151907,0.0327841926517,0.0713362489261
145,0.640564534617,0.557328848008,0.244825028116,0.0324279667167,0.0703494537035
146,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
147,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
148,0.636674423194,0.556118876013,0.205858024624,0.0317252163326,0.0739794831804
149,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
150,0.631250463916,0.52423278308,0.182145696681,0.0327841926517,0.0761884405465
151,0.638302914373,0.551523685099,0.175698272296,0.0327841926517,0.0767890600058
152,0.640300639593,0.553740254283,0.144387877812,0.0327841926517,0.0797058266217
153,0.64063113957,0.555563466108,0.148830957573,0.0321128171959,0.0792919248829
154,0.638963914325,0.555170108749,0.184584431817,0.0319659980237,0.0759612565283
155,0.6398708897,0.537471635351,0.187025675624,0.0327841926517,0.0757338388111
156,0.626816335952,0.526365624745,0.178678339532,0.0327841926517,0.0765114473864
