1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,n
4,0,0,19,21,0,0,0,0,0,0,0,5,0,2,3,0,0,0,0,0,39,0,2,10,0,0,0,21
4,0,0,20,22,0,0,0,0,0,0,0,5,0,2,3,0,0,0,0,0,41,0,2,11,0,0,0,22
4,0,0,20,23,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,42,1,2,12,0,0,0,23
4,0,0,20,24,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,43,2,2,13,0,0,0,24
4,0,0,21,25,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,45,2,2,14,0,0,0,25
4,0,0,22,26,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,47,2,2,15,0,0,0,26
4,0,0,22,27,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,49,2,2,16,0,0,0,27
4,0,0,23,28,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,50,2,2,17,0,0,0,28
4,0,0,24,29,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,0,52,2,2,18,0,0,0,29
5,0,0,25,30,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,53,2,2,18,0,0,0,30
6,0,0,26,31,0,0,0,0,0,0,0,8,0,4,3,0,0,0,0,0,54,2,2,18,0,0,0,31
6,0,0,26,32,0,0,0,0,0,0,0,8,0,4,3,0,0,0,0,0,56,3,2,19,0,0,0,32
6,0,0,27,33,0,0,0,0,0,0,0,8,0,4,3,0,0,0,0,0,57,4,3,19,0,0,0,33
6,0,0,28,34,0,0,0,0,0,0,0,8,0,4,3,0,0,0,0,0,58,5,4,19,0,0,0,34
6,0,0,29,35,0,0,0,0,0,0,0,8,0,4,3,0,0,0,0,0,60,5,5,19,0,0,0,35
6,0,0,29,36,0,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,62,5,5,20,0,0,0,36
6,0,0,30,37,0,0,0,0,0,0,0,9,0,5,3,0,0,0,0,0,63,5,5,21,0,0,0,37
