generation,train,validation,test,validmse,testmse
0,0.631845526742,0.392498763317,0.405636950203,0.0444809260391,0.0553687786428
1,0.620800302954,0.363412641981,0.405636950203,0.0445305110389,0.0553687786428
2,0.635961623646,0.464197359516,0.387002897396,0.0395300611409,0.0571046616951
3,0.644978741312,0.505555790009,0.426260107523,0.0374363658782,0.0534475975852
4,0.681390724036,0.536611439367,0.519053323289,0.0353394951578,0.0448033068187
5,0.667049015507,0.505924576454,0.519053323289,0.0379256177805,0.0448033068187
6,0.67983276317,0.52821090458,0.505336240743,0.0355404879634,0.0460811421542
7,0.616934332703,0.434943769306,0.505336240743,0.041795896335,0.0460811421542
8,0.716301320016,0.520684203738,0.51253702963,0.0346572003792,0.0454103418982
9,0.664680798033,0.446414076447,0.51253702963,0.0391580637862,0.0454103418982
10,0.694736756986,0.529924946153,0.465564939751,0.036135740782,0.0497860971673
11,0.684559464211,0.444842134774,0.465564939751,0.0403600336486,0.0497860971673
12,0.668726287847,0.487334287683,0.394919601287,0.0378939275027,0.0563671693064
13,0.648129493165,0.513441321986,0.440320696542,0.0353085107923,0.0521377623906
14,0.657434582249,0.538583152146,0.366739093893,0.0342310148812,0.0589923666104
15,0.624428040668,0.500233476528,0.366739093893,0.0363542542752,0.0589923666104
16,0.651693099692,0.544972074579,0.494058650191,0.0330595052545,0.0471317229652
17,0.676235142878,0.571092663572,0.412666029298,0.0307598885616,0.0547139742692
18,0.702791517413,0.499478778416,0.412666029298,0.035092832268,0.0547139742692
19,0.65955018146,0.447695464857,0.412666029298,0.0392626182217,0.0547139742692
20,0.647375973716,0.381043932397,0.412666029298,0.0447915650288,0.0547139742692
21,0.631606911826,0.324988881636,0.412666029298,0.0486183089105,0.0547139742692
22,0.608339101743,0.457326209993,0.264729782382,0.0387762946491,0.0684951965567
23,0.678536148536,0.512827429883,0.486349557951,0.0355164545393,0.0478498749801
24,0.60478004757,0.368758368244,0.486349557951,0.0450786793758,0.0478498749801
25,0.699131672281,0.537041248051,0.560037128201,0.0323634688922,0.0409853991899
26,0.694553837627,0.535622025304,0.560037128201,0.0325839992006,0.0409853991899
27,0.709604399149,0.578693229149,0.460683688874,0.0301196079319,0.0502408173916
28,0.644059504138,0.489566632941,0.460683688874,0.0378584767219,0.0502408173916
29,0.709604399149,0.578693229149,0.460683688874,0.0301196079319,0.0502408173916
30,0.72783884525,0.651699827867,0.589084848005,0.0253259136864,0.0382794154171
31,0.724016742263,0.5992862802,0.589084848005,0.0292284806214,0.0382794154171
32,0.704872426829,0.603959567613,0.592143859794,0.0284387782708,0.0379944485998
33,0.667409877513,0.519257862911,0.592143859794,0.033860675527,0.0379944485998
34,0.666833660106,0.510050597156,0.592143859794,0.0353393017422,0.0379944485998
35,0.669604680073,0.518256197638,0.528623130007,0.0354214221397,0.0439118171643
36,0.692430320824,0.515525392747,0.528623130007,0.0354883394077,0.0439118171643
37,0.658230550206,0.480949502933,0.528623130007,0.0373094130863,0.0439118171643
38,0.644713684033,0.507486102869,0.551230023086,0.0350273611084,0.0418058382359
39,0.709639786796,0.651597679498,0.596297802688,0.0253454001293,0.0376074818383
40,0.736103548426,0.639928031552,0.596297802688,0.0258763383186,0.0376074818383
41,0.709639786796,0.651597679498,0.596297802688,0.0253454001293,0.0376074818383
42,0.737589612115,0.669046374071,0.585999006564,0.0238680270264,0.0385668815907
43,0.636411854451,0.50577921881,0.585999006564,0.0347636970694,0.0385668815907
