generation,train,validation,test,validmse,testmse
0,0.865341428577,0.752108375268,0.502326892569,0.0178955158188,0.0463614824832
1,0.864640021089,0.730762241425,0.502326892569,0.0198115820702,0.0463614824832
2,0.854367645056,0.726492992474,0.502326892569,0.0206550980242,0.0463614824832
3,0.868311544536,0.745568979,0.440164304705,0.0187062666924,0.052152331306
4,0.865246289555,0.714946210588,0.440164304705,0.0207771488625,0.052152331306
5,0.859026954983,0.754898225363,0.482004615758,0.0176772251496,0.0482546345669
6,0.858618337266,0.734561762227,0.482004615758,0.0188587673746,0.0482546345669
7,0.861971138459,0.763130403785,0.499802816883,0.0175405469216,0.0465966165278
8,0.871489635557,0.746782918874,0.499802816883,0.0177382419921,0.0465966165278
9,0.84213368808,0.763428150695,0.509294842772,0.0175671107612,0.0457123726629
10,0.857787969826,0.750021473852,0.509294842772,0.0185288776411,0.0457123726629
11,0.843604821515,0.714389606581,0.509294842772,0.0209685159953,0.0457123726629
12,0.878027073136,0.781606371876,0.495639707277,0.0159691883768,0.0469844372282
13,0.868650946994,0.737192905431,0.495639707277,0.0188320985926,0.0469844372282
14,0.879447667923,0.762535255863,0.48993080485,0.0172667287928,0.0475162585702
15,0.866972694775,0.779469601156,0.459474629309,0.0165568657222,0.0503534491433
16,0.847488851819,0.761159153843,0.459474629309,0.017541934828,0.0503534491433
17,0.863920972589,0.770888509192,0.477394152879,0.0172081469534,0.0486841291304
18,0.866210257831,0.751859306604,0.477394152879,0.0187692690201,0.0486841291304
19,0.849720973425,0.747291525537,0.477394152879,0.0188313670807,0.0486841291304
20,0.85461241394,0.719175925786,0.477394152879,0.0208084691847,0.0486841291304
21,0.87111173807,0.797538161463,0.510620418815,0.015155406393,0.0455888866445
22,0.864624963651,0.757284858445,0.510620418815,0.018380504249,0.0455888866445
23,0.870834243068,0.769589794864,0.45724749792,0.017376835743,0.050560920898
24,0.851112134448,0.726990053849,0.45724749792,0.0200738447916,0.050560920898
25,0.874570750329,0.76709326449,0.437158845988,0.0173359690749,0.0524323093069
26,0.871061438438,0.767759200016,0.493507543236,0.0174827713503,0.0471830621576
27,0.860373321784,0.748933243678,0.493507543236,0.0183539171031,0.0471830621576
28,0.873371531728,0.784618195315,0.555325890899,0.0161751325766,0.0414242815454
29,0.859971216117,0.723211794153,0.555325890899,0.0206039913329,0.0414242815454
30,0.85673828397,0.655983234897,0.555325890899,0.0245273625981,0.0414242815454
31,0.876376971037,0.775911215039,0.488520664564,0.0170071314763,0.0476476222972
32,0.871037775624,0.802061604591,0.44429250049,0.0149525123641,0.0517677630549
33,0.87079461388,0.794813672038,0.44429250049,0.0155933874843,0.0517677630549
34,0.871321730063,0.783573071494,0.44429250049,0.0161767390314,0.0517677630549
35,0.848355282046,0.738646538417,0.44429250049,0.0197534654756,0.0517677630549
36,0.87225713466,0.796316887897,0.459358686883,0.0157809181773,0.0503642499333
37,0.834743662915,0.706603054703,0.459358686883,0.0223171694993,0.0503642499333
38,0.841673746612,0.673429932369,0.459358686883,0.0250232419686,0.0503642499333
39,0.859465869222,0.767333727093,0.500486191209,0.0179531441047,0.0465329557707
40,0.857681504227,0.738038043996,0.500486191209,0.0197251956635,0.0465329557707
41,0.818951054175,0.635874732178,0.500486191209,0.0276615471505,0.0465329557707
42,0.85998411254,0.759804205067,0.506614148315,0.0185451359264,0.0459620967635
43,0.860655828509,0.748051846271,0.506614148315,0.0190929843191,0.0459620967635
44,0.862901296468,0.771669993845,0.546963070918,0.0167910547883,0.0422033325455
45,0.853286989919,0.705949314742,0.546963070918,0.0218394487344,0.0422033325455
46,0.870058844416,0.759452221573,0.443729340306,0.0179448197954,0.0518202250839
47,0.845753019986,0.702547355076,0.443729340306,0.0221177273082,0.0518202250839
48,0.869465609155,0.749654694554,0.480743718839,0.0183446969225,0.0483720953048
49,0.87229607296,0.727095574652,0.480743718839,0.0201810840392,0.0483720953048
50,0.868589976112,0.765003308614,0.430588993734,0.0176310908657,0.0530443337174
51,0.850975892516,0.712862607385,0.430588993734,0.0220230854234,0.0530443337174
52,0.874183155656,0.733120383977,0.55809715457,0.0195989516735,0.0411661203343
53,0.873865145128,0.738766590391,0.548086440119,0.0190054352026,0.0420986834078
54,0.873865145128,0.738766590391,0.548086440119,0.0190054352026,0.0420986834078
55,0.872342390678,0.732562764508,0.548086440119,0.0192658140628,0.0420986834078
56,0.869413705906,0.740376431569,0.534707288775,0.0189838035838,0.0433450382568
57,0.851030725199,0.729561833017,0.534707288775,0.0195129546923,0.0433450382568
58,0.877052641283,0.774432022317,0.545272687385,0.0167086125506,0.0423608027511
59,0.895101602458,0.802796366934,0.576121650269,0.0146863566141,0.0394870214858
60,0.87895991969,0.731866566871,0.576121650269,0.0192920663308,0.0394870214858
61,0.872677901159,0.75189302047,0.608534975142,0.0181837463964,0.0364675097403
62,0.881517061286,0.770205354758,0.642195019348,0.0171205151205,0.0333318579911
63,0.889659414843,0.811497225151,0.618530057599,0.013591015739,0.0355364028886
64,0.879213347348,0.773486786438,0.618530057599,0.0166531446148,0.0355364028886
65,0.89526955619,0.810882190406,0.627473837517,0.0135235681598,0.0347032316968
66,0.877561089791,0.724724991427,0.627473837517,0.0196341230373,0.0347032316968
67,0.871394514417,0.720315614997,0.627473837517,0.0201703913894,0.0347032316968
68,0.838045650775,0.745324449324,0.501525345401,0.0182224259341,0.0464361518081
69,0.830985753751,0.716663045313,0.501525345401,0.0198146242624,0.0464361518081
70,0.854599630896,0.723666334301,0.42237405766,0.0201625906142,0.053809608371
71,0.8200924311,0.543522030015,0.42237405766,0.0316373804156,0.053809608371
72,0.844536631247,0.76441833703,0.463348877717,0.017899086928,0.0499925377397
73,0.846186036695,0.759652358886,0.463348877717,0.0177897495516,0.0499925377397
74,0.870708030727,0.781068757966,0.463869956986,0.0164154025109,0.0499439958213
75,0.849580398687,0.722192628636,0.463869956986,0.0199966728271,0.0499439958213
76,0.876537597391,0.803901671959,0.389735001568,0.0148515736928,0.0568501484457
77,0.865447274826,0.772434443324,0.389735001568,0.0173285285151,0.0568501484457
78,0.841595558917,0.693696841548,0.389735001568,0.0231494374307,0.0568501484457
79,0.870739963056,0.778320362017,0.527368711133,0.0164671589132,0.0440286744303
80,0.862874689094,0.760878913128,0.527368711133,0.0177534838912,0.0440286744303
81,0.862671743039,0.768413476278,0.457739951303,0.0172948154156,0.0505150456667
82,0.878784818061,0.760215580428,0.457739951303,0.0173126695736,0.0505150456667
83,0.860371424905,0.772918830157,0.448327604766,0.0169759053765,0.0513918668824
84,0.836457801218,0.677545761156,0.448327604766,0.0234149344353,0.0513918668824
85,0.817271032676,0.618789995655,0.448327604766,0.0280638509623,0.0513918668824
86,0.873011024625,0.761662958366,0.433172937037,0.0169746824757,0.0528036226152
87,0.874175926361,0.724836980487,0.433172937037,0.019358169828,0.0528036226152
88,0.840432694836,0.690383261314,0.433172937037,0.0225224033793,0.0528036226152
89,0.845523681054,0.742120844857,0.430898402154,0.0189484471035,0.0530155103133
90,0.839570735843,0.722719965457,0.430898402154,0.0202722837929,0.0530155103133
91,0.842625505934,0.724886881323,0.450436881128,0.0199195708388,0.051195374089
92,0.841591412937,0.730545930867,0.5113271716,0.0196213880489,0.0455230480321
93,0.77575450022,0.528678600878,0.5113271716,0.0342434582381,0.0455230480321
94,0.841024786735,0.710069320222,0.477938124093,0.0210617953463,0.0486334546785
95,0.815650497766,0.658639928205,0.477938124093,0.0244311812485,0.0486334546785
96,0.82163201134,0.716521277996,0.470868533689,0.0205113563916,0.0492920329437
97,0.81376772583,0.727535257093,0.456444373419,0.0198078185987,0.0506357371617
98,0.813732882347,0.693508992254,0.456444373419,0.0219196319103,0.0506357371617
99,0.850828471534,0.766034265252,0.516617312813,0.017349554678,0.0450302370172
100,0.858023759498,0.708002620782,0.516617312813,0.0211934233459,0.0450302370172
101,0.853687581134,0.766043179123,0.439352503439,0.0168581979436,0.0522279558668
102,0.860675900551,0.756173995425,0.439352503439,0.0177319668227,0.0522279558668
103,0.831098714325,0.677505378955,0.439352503439,0.0234211354947,0.0522279558668
104,0.860804765431,0.746138162088,0.492012170452,0.0185011334242,0.0473223658454
105,0.821022227497,0.553731616793,0.492012170452,0.0321289601319,0.0473223658454
106,0.859629179776,0.753099636959,0.470983571837,0.0175990486646,0.049281316393
107,0.854314933047,0.763307024707,0.504545201423,0.0172817960993,0.0461548326049
108,0.847506934934,0.773876127241,0.533182851731,0.0169940035472,0.0434870494692
109,0.80496520197,0.662995008623,0.533182851731,0.0244016425008,0.0434870494692
110,0.838276982636,0.754696942419,0.495893583351,0.0182919500344,0.046960787023
111,0.853960831865,0.741444978556,0.495893583351,0.0191407566483,0.046960787023
112,0.85565298353,0.784107942582,0.484173980594,0.0158438070185,0.0480525441419
113,0.855085537617,0.789017479325,0.462550545466,0.0155872747892,0.0500669075743
114,0.854252754248,0.756790107456,0.462550545466,0.017398770705,0.0500669075743
115,0.829422414405,0.694028173383,0.462550545466,0.0217829510278,0.0500669075743
116,0.842398349621,0.76473917133,0.3984489032,0.0171976510586,0.0560383919094
117,0.85617134662,0.799935607993,0.529043495011,0.0142118584301,0.0438726574338
118,0.853278881497,0.766531485178,0.529043495011,0.0171108724375,0.0438726574338
119,0.848251008128,0.775910026922,0.425311894592,0.016720842662,0.0535359297786
120,0.823022836422,0.684211271665,0.425311894592,0.0233039554993,0.0535359297786
121,0.866205069064,0.803062034443,0.461714158525,0.0141275273994,0.0501448224504
122,0.846799977931,0.787356712277,0.461714158525,0.0159739765094,0.0501448224504
123,0.867292412267,0.761539938457,0.461714158525,0.0175228926487,0.0501448224504
124,0.810687795473,0.668697780834,0.461714158525,0.0242311581251,0.0501448224504
125,0.874841983066,0.791431751846,0.467128484743,0.015008656022,0.0496404427956
126,0.860538093928,0.7576694764,0.467128484743,0.0176958587526,0.0496404427956
127,0.882620010273,0.807003275242,0.446911902016,0.0143970397385,0.051523748789
128,0.879628247373,0.802784290029,0.446911902016,0.0144307483184,0.051523748789
129,0.845579885425,0.708780867813,0.446911902016,0.0226250086453,0.051523748789
130,0.868576469928,0.759153883561,0.455748689162,0.0176611973522,0.050700544669
131,0.82307864268,0.707456606608,0.455748689162,0.021002060463,0.050700544669
132,0.848933742136,0.730809477235,0.47176147264,0.0191709717688,0.0492088498805
133,0.848867494707,0.702621316008,0.47176147264,0.0208560305301,0.0492088498805
134,0.833293703859,0.743118150905,0.575162290033,0.0183146925343,0.0395763921231
135,0.818267242027,0.694898741035,0.575162290033,0.0215613503913,0.0395763921231
136,0.8470587379,0.767329758411,0.568949962654,0.0168211788465,0.0401551107693
137,0.831466204579,0.717427916973,0.568949962654,0.0198316597024,0.0401551107693
138,0.853505278421,0.784770642391,0.597730438623,0.0159893387707,0.0374740224955
139,0.848358345258,0.764375336236,0.597730438623,0.0176103771064,0.0374740224955
140,0.856613391558,0.759111483012,0.597730438623,0.0174893418716,0.0374740224955
141,0.852761965189,0.762199562079,0.527417988834,0.0173547871484,0.0440240838924
142,0.852761965189,0.762199562079,0.527417988834,0.0173547871484,0.0440240838924
143,0.830804661395,0.688987387855,0.527417988834,0.0230623117204,0.0440240838924
144,0.871411844025,0.741159528979,0.534981031327,0.0187686288939,0.0433195373601
145,0.847957079661,0.730961595077,0.534981031327,0.01986909685,0.0433195373601
146,0.867361124979,0.74327681306,0.620534066804,0.0184640053179,0.0353497164145
147,0.85434860122,0.740940862551,0.620534066804,0.0183950899854,0.0353497164145
148,0.863926791913,0.721318507559,0.620534066804,0.0201603509174,0.0353497164145
149,0.833275183568,0.654408780036,0.620534066804,0.0253699600878,0.0353497164145
150,0.840642363022,0.722030035202,0.536123621775,0.0207303792583,0.0432130976384
151,0.799440109893,0.648375813725,0.536123621775,0.0259578057453,0.0432130976384
152,0.84310889432,0.710409881648,0.535867561122,0.0215083803247,0.0432369513514
153,0.847094828028,0.711855570555,0.484868309166,0.0209857784542,0.0479878629255
154,0.853309763406,0.703282090175,0.484868309166,0.02110699141,0.0479878629255
155,0.842033266617,0.711749559885,0.470364373592,0.0209459565847,0.0493389987314
156,0.800245760211,0.661968157635,0.470364373592,0.0244256282748,0.0493389987314
157,0.849246068373,0.702384895159,0.472797140169,0.0218785225651,0.0491123707232
158,0.855283692196,0.755803567819,0.457026889485,0.0184055553287,0.0505814720066
159,0.80848586309,0.580577141531,0.457026889485,0.0316852207814,0.0505814720066
160,0.809040700684,0.713345149606,0.520672579332,0.0210775745838,0.0446524626008
161,0.784314290503,0.715421048033,0.501316167559,0.0209230372269,0.0464556380828
162,0.791044340628,0.706112063343,0.501316167559,0.021389277179,0.0464556380828
163,0.829405521611,0.697636272291,0.501316167559,0.0221553950865,0.0464556380828
164,0.798725845733,0.755970341862,0.350528959633,0.0176231475505,0.0605024459061
165,0.800372819604,0.667444248404,0.350528959633,0.0235890872726,0.0605024459061
166,0.813989399169,0.718243807163,0.34891396436,0.0206344694102,0.0606528932057
167,0.816978243369,0.727831772043,0.317438833603,0.0200057246767,0.0635850060754
168,0.815021604635,0.706875244219,0.317438833603,0.0210120371792,0.0635850060754
169,0.816022736471,0.612907972767,0.317438833603,0.0279170007467,0.0635850060754
170,0.81910499533,0.715730057896,0.505164718687,0.0208918740224,0.0460971205478
171,0.831822436591,0.661774770055,0.505164718687,0.0248973826828,0.0460971205478
172,0.81910499533,0.715730057896,0.505164718687,0.0208918740224,0.0460971205478
173,0.830002197224,0.664788340527,0.505164718687,0.0241488480301,0.0460971205478
174,0.820180148917,0.759041724102,0.505138547653,0.0178563176839,0.0460995585496
175,0.786775306244,0.498044039922,0.505138547653,0.03733264404,0.0460995585496
176,0.819852951035,0.705310833872,0.505462690471,0.0214338864548,0.0460693625407
177,0.825844714446,0.715596657966,0.487892996634,0.0212166153884,0.0477060936416
178,0.822172499854,0.719251009967,0.488843621111,0.0211231551225,0.047617536797
179,0.819771243797,0.715160942018,0.488843621111,0.0210789281739,0.047617536797
180,0.824550012824,0.715522125223,0.466304605794,0.0212497369568,0.0497171924711
181,0.829795685636,0.695163278705,0.466304605794,0.0231740097437,0.0497171924711
182,0.845065218304,0.710128331021,0.39097087392,0.0211755539273,0.0567350189087
183,0.849575844015,0.763287355774,0.451703885485,0.0175775564783,0.0510773444036
184,0.849575844015,0.763287355774,0.451703885485,0.0175775564783,0.0510773444036
185,0.835250698913,0.727661378023,0.451703885485,0.0196307291864,0.0510773444036
186,0.847296150385,0.770730589243,0.523267121823,0.0165850803001,0.0444107641155
187,0.847406654013,0.766780856063,0.523267121823,0.0171493700497,0.0444107641155
188,0.843634867683,0.770337357783,0.522438353456,0.0167277397766,0.044487969272
189,0.846878203269,0.739973712398,0.522438353456,0.0181566396841,0.044487969272
190,0.844935612846,0.775202762586,0.453759727575,0.0162130296032,0.0508858293597
191,0.854466625117,0.744008319756,0.453759727575,0.0184743640207,0.0508858293597
192,0.844928976086,0.790943104452,0.465698406167,0.0148692743071,0.0497736639038
