generation,train,validation,test,valid_mse,test_mse
51,0.625588940508,0.441965034477,0.333404940181,0.0402585633451,0.0620976595434
52,0.622437992878,0.433230748851,0.305245053246,0.0412674936318,0.0647209359177
53,0.620964372131,0.434403773333,0.322637983282,0.0412674936318,0.0631006715129
54,0.619064067375,0.4317863825,0.343882992251,0.0415599968471,0.0611215609352
55,0.621872460005,0.436051730103,0.333308638571,0.0402585633451,0.0621066306638
56,0.620056284257,0.432755816563,0.311967327993,0.0412674936318,0.064094712362
57,0.622252757348,0.43500385733,0.248700964579,0.0412674936318,0.0699883850467
58,0.617247891627,0.42849046896,0.322541681672,0.0412674936318,0.0631096426334
59,0.617247891627,0.42849046896,0.322541681672,0.0412674936318,0.0631096426334
60,0.6191976571,0.427641537878,0.32526035504,0.0411524668556,0.0628563805507
61,0.617247891627,0.42849046896,0.322541681672,0.0415599968471,0.0631096426334
62,0.620056284257,0.432755816563,0.311967327993,0.0412674936318,0.064094712362
63,0.617247891627,0.42849046896,0.322541681672,0.0412674936318,0.0631096426334
64,0.617247891627,0.42849046896,0.322541681672,0.0415599968471,0.0631096426334
65,0.622864676887,0.437021164167,0.301392974313,0.0412674936318,0.0650797820906
66,0.626720835096,0.444784177098,0.298490670939,0.0412674936318,0.0653501505012
67,0.630576993305,0.45254719003,0.295588367565,0.0381933163725,0.0656205189117
68,0.63208620377,0.448527349436,0.345904906612,0.0412674936318,0.0609332064795
69,0.63208620377,0.448527349436,0.345904906612,0.0412674936318,0.0609332064795
70,0.63208620377,0.448527349436,0.345904906612,0.0412674936318,0.0609332064795
71,0.62088886063,0.428918961099,0.327864551167,0.0412674936318,0.0626137827664
72,0.594751423341,0.38704283527,0.282336490793,0.0412674936318,0.0668550173078
73,0.578075304325,0.35858761082,0.229231552533,0.0412674936318,0.0718020872381
74,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
75,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
76,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
77,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
78,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
79,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
80,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
81,0.571455609995,0.3540416764,0.213918489583,0.0429175975778,0.0732285985145
82,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
83,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
84,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
85,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
86,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
87,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
88,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
89,0.59844094358,0.383542672399,0.178430782257,0.0315056703263,0.0765345089545
90,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
91,0.558607773601,0.314837748685,0.2517228184,0.0473192909782,0.0697068797355
92,0.558607773601,0.314837748685,0.2517228184,0.0473192909782,0.0697068797355
93,0.558327124167,0.322980769502,0.202307702736,0.0522739867022,0.0743102187246
94,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
95,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
96,0.568049181289,0.349607064532,0.217987883218,0.0473192909782,0.0728495080655
97,0.563279721165,0.347455327895,0.264973709816,0.0449135920346,0.0684724731319
98,0.560937280957,0.326199643799,0.251380337554,0.0473192909782,0.0697387840508
99,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
100,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
101,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
102,0.565972078444,0.33020589507,0.24989658398,0.0473192909782,0.0698770053336
103,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
104,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
105,0.566877961185,0.338979222484,0.211191197087,0.0473192909782,0.073482663525
106,0.556867769622,0.324433069786,0.190464133022,0.0473192909782,0.0754135241707
107,0.54685757806,0.309886917087,0.169737068957,0.0520519275821,0.0773443848165
108,0.560490383469,0.349032945678,0.229098370983,0.0520519275821,0.0718144939645
109,0.57876606629,0.390130597626,0.281979990117,0.0520519275821,0.0668882276613
110,0.578377618852,0.407145428535,0.310975757646,0.0339877076236,0.0641870835803
111,0.540376562589,0.322547902253,0.311014240696,0.0520519275821,0.0641834986342
112,0.563972840683,0.377543714528,0.45278760571,0.0518589022023,0.0509763888255
113,0.540642825584,0.329619121487,0.423988346114,0.0518589022023,0.0536592269161
114,0.564332541434,0.38200767179,0.442391713284,0.0518589022023,0.0519448337292
115,0.588381958036,0.438860179355,0.450399188029,0.0339877076236,0.051198885446
116,0.588381958036,0.438860179355,0.450399188029,0.0503913957404,0.051198885446
117,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648,√
118,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
119,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
120,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
121,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
122,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
123,0.636053089789,0.540641040792,0.50207576653,0.0339877076236,0.0463848765048
124,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
125,0.633698944985,0.528418163338,0.493309355721,0.0339877076236,0.047201524612
126,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
127,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
128,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
129,0.640148630199,0.536888602297,0.492900584617,0.0339877076236,0.0472396042954
130,0.642114265886,0.542630977949,0.497248731337,0.0339877076236,0.046834546186
131,0.642114265886,0.542630977949,0.497248731337,0.0317361134908,0.046834546186
132,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
133,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
134,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
135,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
136,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
137,0.62849290467,0.511404361981,0.467451912559,0.0339877076236,0.0496103133938
138,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
139,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
140,0.634456354814,0.535285540952,0.472424453686,0.0339877076236,0.0491470888898
141,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
142,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
143,0.634876831358,0.53779705045,0.501809060932,0.0336944017935,0.0464097218635
144,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
145,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
146,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
147,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
148,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
149,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
150,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
151,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
152,0.636757298415,0.536835336142,0.503551323543,0.0339877076236,0.0462474187848
153,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
154,0.627602485599,0.501423719303,0.468894990297,0.0339877076236,0.0494758813294
155,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
156,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
157,0.617335408235,0.49651116813,0.472720424374,0.0339877076236,0.0491195172978
158,0.599628828236,0.458312970822,0.437443141527,0.0469703313608,0.0524058253308
159,0.599628828236,0.458312970822,0.437443141527,0.0469703313608,0.0524058253308
160,0.617335408235,0.49651116813,0.472720424374,0.0339877076236,0.0491195172978
161,0.599628828236,0.458312970822,0.437443141527,0.0469703313608,0.0524058253308
162,0.609834679159,0.482950372031,0.450680715489,0.0339877076236,0.0511726593345
163,0.627541259158,0.521148569339,0.485957998335,0.0339877076236,0.0478863513015
164,0.631053798377,0.525576157507,0.476514425592,0.0325758430453,0.0487660814412
165,0.622532646566,0.515764711622,0.496554955457,0.0339877076236,0.0468991759154
166,0.610023304899,0.496820057806,0.485112203694,0.0339877076236,0.047965142566
167,0.585004621565,0.458930750176,0.462226700168,0.0394434547129,0.0500970758673
168,0.585004621565,0.458930750176,0.462226700168,0.0394434547129,0.0500970758673
169,0.597513963232,0.477875403991,0.473669451931,0.0394434547129,0.0490311092167
170,0.622532646566,0.515764711622,0.496554955457,0.0339877076236,0.0468991759154
171,0.610023304899,0.496820057806,0.485112203694,0.0339877076236,0.047965142566
172,0.610023304899,0.496820057806,0.485112203694,0.0394434547129,0.047965142566
173,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
174,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
175,0.613075981603,0.484308370229,0.503621687872,0.0339877076236,0.0462408638906
176,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
177,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
178,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
179,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
180,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
181,0.633582735817,0.534406620984,0.508910489776,0.0339877076236,0.045748177641
182,0.632123483401,0.534103876531,0.509823272332,0.0343580176358,0.0456631460171
183,0.632123483401,0.534103876531,0.509823272332,0.0339877076236,0.0456631460171
184,0.630664230984,0.533801132078,0.510736054887,0.0343580176358,0.0455781143933
185,0.633582735817,0.534406620984,0.508910489776,0.0339877076236,0.045748177641
186,0.633582735817,0.534406620984,0.508910489776,0.0339877076236,0.045748177641
187,0.633582735817,0.534406620984,0.508910489776,0.0339877076236,0.045748177641
188,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
189,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
190,0.635936479845,0.53386667316,0.502402284395,0.0339877076236,0.0463544592448
191,0.635936479845,0.53386667316,0.502402284395,0.0343525095129,0.0463544592448
192,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
193,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
194,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
195,0.635041988234,0.534709365437,0.507997707221,0.0339877076236,0.0458332092648
196,0.623227926593,0.516619926207,0.491773701944,0.0339877076236,0.0473445807358
197,0.623227926593,0.516619926207,0.491773701944,0.0339877076236,0.0473445807358
198,0.623227926593,0.516619926207,0.491773701944,0.0339877076236,0.0473445807358
199,0.611413864953,0.498530486976,0.475549696668,0.0395127695654,0.0488559522067
200,0.616796099027,0.495471742079,0.435850814919,0.0339877076236,0.0525541608969
201,0.591110707185,0.422948472587,0.324601205694,0.0412828587299,0.0629177845936
202,0.558626089224,0.396548861794,0.349975700185,0.0395127695654,0.0605539856173
203,0.581353914105,0.441203424388,0.387178799089,0.0395127695654,0.0570882753098
204,0.586736148179,0.438144679491,0.347479917341,0.0395127695654,0.060786484
205,0.592118382253,0.435085934593,0.307781035593,0.0412828587299,0.0644846926902
206,0.591529409822,0.44061613583,0.344840850979,0.0395127695654,0.0610323301731
207,0.592118382253,0.435085934593,0.307781035593,0.0412828587299,0.0644846926902
208,0.597500616327,0.432027189696,0.268082153844,0.0412828587299,0.0681829013804
209,0.597500616327,0.432027189696,0.268082153844,0.0412828587299,0.0681829013804
210,0.599073976886,0.436019610431,0.241557898108,0.0412828587299,0.0706538080847
211,0.592118382253,0.435085934593,0.307781035593,0.0395127695654,0.0644846926902
212,0.602882850401,0.428968444799,0.228383272096,0.0412828587299,0.0718811100706
213,0.602882850401,0.428968444799,0.228383272096,0.0412828587299,0.0718811100706
214,0.602882850401,0.428968444799,0.228383272096,0.0412828587299,0.0718811100706
215,0.602882850401,0.428968444799,0.228383272096,0.0412828587299,0.0718811100706
216,0.602882850401,0.428968444799,0.228383272096,0.0412828587299,0.0718811100706
217,0.602882850401,0.428968444799,0.228383272096,0.0412828587299,0.0718811100706
218,0.602882850401,0.428968444799,0.228383272096,0.0412828587299,0.0718811100706
219,0.581412078636,0.399797765869,0.232088679441,0.0516554275828,0.0715359273087
220,0.604813844854,0.429328286421,0.227167209603,0.0395224923482,0.0719943941905
221,0.593241450028,0.413715125794,0.191225300868,0.0455510456798,0.0753426164419
222,0.602882850401,0.428968444799,0.228383272096,0.0412828587299,0.0718811100706
223,0.602882850401,0.428968444799,0.228383272096,0.0412828587299,0.0718811100706
224,0.599218233923,0.427778198305,0.261618440666,0.0412828587299,0.0687850382466
225,0.602882850401,0.428968444799,0.228383272096,0.0412828587299,0.0718811100706
226,0.602882850401,0.428968444799,0.228383272096,0.0412828587299,0.0718811100706
227,0.616071179377,0.448729637473,0.229769704276,0.0412828587299,0.0717519549078
228,0.628759749936,0.456843442557,0.257530827188,0.0412828587299,0.0691658259922
229,0.64411331772,0.476113826596,0.220849351147,0.0366407304192,0.0725829437419
230,0.630924988744,0.456352633922,0.219462918967,0.0398463087341,0.0727120989047
231,0.628822899048,0.464768791161,0.201530797781,0.033686974319,0.0743825924673
232,0.635226494516,0.476514805824,0.140628078476,0.033686974319,0.0800560763508
233,0.614217749182,0.439621163977,0.107726836878,0.0412828587299,0.0831210407084
234,0.643557343561,0.485809546612,0.0601758047618,0.0385037793735,0.0875507282073
235,0.63650366465,0.469986242159,0.0967117061279,0.0454815587627,0.0841471716841
236,0.643288398158,0.47800142017,0.159000857612,0.0354877142912,0.0783445326379
237,0.658367194885,0.506112534517,-0.0561332416126,0.0352435531928,0.0983856713368
238,0.645944252691,0.486881822945,-0.196436909247,0.032766502997,0.111455869289
239,0.659856715246,0.501149035225,0.0248995881377,0.0354877142912,0.0908369369147
240,0.653071981738,0.493133857214,-0.0373895633469,0.0354877142912,0.0966395759609
241,0.653071981738,0.493133857214,-0.0373895633469,0.0354877142912,0.0966395759609
242,0.659856715246,0.501149035225,0.0248995881377,0.0354877142912,0.0908369369147
243,0.653071981738,0.493133857214,-0.0373895633469,0.0354877142912,0.0966395759609
244,0.639502514723,0.477103501192,-0.161967866316,0.0385037793735,0.108244854053
245,0.648757816184,0.489188651942,-0.0820531940315,0.0385037793735,0.100800283262
246,0.646287248231,0.485118679203,-0.0996787148314,0.0354877142912,0.102442215007
247,0.632717781215,0.469088323181,-0.224257017801,0.0385037793735,0.1140474931
248,0.632717781215,0.469088323181,-0.224257017801,0.0385037793735,0.1140474931
249,0.63411674111,0.464520919918,-0.220798326846,0.0385037793735,0.113725293572
250,0.63411674111,0.464520919918,-0.220798326846,0.0385037793735,0.113725293572
251,0.63411674111,0.464520919918,-0.220798326846,0.0395321786379,0.113725293572
252,0.632717781215,0.469088323181,-0.224257017801,0.0385037793735,0.1140474931
253,0.632717781215,0.469088323181,-0.224257017801,0.0385037793735,0.1140474931
254,0.632717781215,0.469088323181,-0.224257017801,0.0385037793735,0.1140474931
255,0.632717781215,0.469088323181,-0.224257017801,0.0385037793735,0.1140474931
256,0.620667501849,0.454172184233,-0.190159827788,0.0385037793735,0.110871118379
257,0.620667501849,0.454172184233,-0.190159827788,0.0385037793735,0.110871118379
258,0.620667501849,0.454172184233,-0.190159827788,0.0385037793735,0.110871118379
259,0.632717781215,0.469088323181,-0.224257017801,0.0385037793735,0.1140474931
260,0.632717781215,0.469088323181,-0.224257017801,0.0385037793735,0.1140474931
261,0.635803461064,0.481391259863,-0.202915774738,0.0385037793735,0.112059417691
262,0.641974820763,0.505997133226,-0.160233288612,0.0385037793735,0.108083266874
263,0.648146180462,0.530603006589,-0.117550802486,0.0340129364513,0.104107116056
264,0.648146180462,0.530603006589,-0.117550802486,0.0340129364513,0.104107116056
265,0.648146180462,0.530603006589,-0.117550802486,0.0340129364513,0.104107116056
266,0.648146180462,0.530603006589,-0.117550802486,0.0340129364513,0.104107116056
267,0.645390568074,0.53112493441,-0.0713015199357,0.0340129364513,0.0997986949848
268,0.642634955687,0.531646862232,-0.0250522373852,0.0345055068361,0.0954902739132
269,0.645390568074,0.53112493441,-0.0713015199357,0.0340129364513,0.0997986949848
270,0.649625774951,0.527579763071,-0.031760277819,0.0340129364513,0.0961151714502
271,0.648146180462,0.530603006589,-0.117550802486,0.0340129364513,0.104107116056
272,0.648146180462,0.530603006589,-0.117550802486,0.0340129364513,0.104107116056
273,0.648146180462,0.530603006589,-0.117550802486,0.0340129364513,0.104107116056
274,0.648146180462,0.530603006589,-0.117550802486,0.0340129364513,0.104107116056
275,0.648146180462,0.530603006589,-0.117550802486,0.0340129364513,0.104107116056
276,0.648146180462,0.530603006589,-0.117550802486,0.0340129364513,0.104107116056
277,0.648523992667,0.528623782542,-0.064002073318,0.0340129364513,0.0991187041205
278,0.646638866679,0.51935957503,-0.0463338692462,0.0340129364513,0.0974727961512
279,0.643883254292,0.519881502852,-8.45866956973e-05,0.0340129364513,0.0931643750796
280,0.639620328122,0.509159999115,0.117381629095,0.0345055068361,0.0822216341029
281,0.639620328122,0.509159999115,0.117381629095,0.0345055068361,0.0822216341029
282,0.639361312944,0.486151208177,0.213566213024,0.0377600741596,0.0732614153641
283,0.639361312944,0.486151208177,0.213566213024,0.0377600741596,0.0732614153641
284,0.639361312944,0.486151208177,0.213566213024,0.0377600741596,0.0732614153641
285,0.638734706002,0.501916161097,0.183042866047,0.0369976696281,0.0761048633927
286,0.638113014339,0.497916567557,0.188598562335,0.0377600741596,0.0755873141977
287,0.63744276107,0.493241821784,0.228728976252,0.0345055068361,0.0718489054831
288,0.638691059674,0.481476462404,0.253696626941,0.0377600741596,0.0695230066495
289,0.638691059674,0.481476462404,0.253696626941,0.0377600741596,0.0695230066495
290,0.638077274191,0.47593094926,0.182656799114,0.0377600741596,0.0761408280351
291,0.640609611549,0.474385848797,0.238533863714,0.0377600741596,0.0709355165305
292,0.640609611549,0.474385848797,0.238533863714,0.0377600741596,0.0709355165305
293,0.640609611549,0.474385848797,0.238533863714,0.0377600741596,0.0709355165305
294,0.640609611549,0.474385848797,0.238533863714,0.0377600741596,0.0709355165305
295,0.640609611549,0.474385848797,0.238533863714,0.0377600741596,0.0709355165305
296,0.63750906213,0.475891112494,0.207035693123,0.0377600741596,0.0738697757104
297,0.637365347975,0.467132724666,0.06082626,0.0407163580865,0.087490134077
298,0.634400963899,0.475450729331,0.209932484957,0.0377600741596,0.0735999207356
299,0.639672109206,0.472766767592,0.0713656099506,0.0379211087437,0.086508325173
