generation,train,validation,test,validmse,testmse
0,0.656889932505,0.425290759377,0.499587600982,0.0420869214488,0.046616665287
1,0.677452248064,0.450322667049,0.513389666429,0.0392980559742,0.0453309132423
2,0.669574284939,0.424132216312,0.513389666429,0.0424187432306,0.0453309132423
3,0.688585689229,0.490864915306,0.554298821425,0.035304832873,0.041519959738
4,0.697816821793,0.553187310564,0.593117577509,0.031527231045,0.0379037404701
5,0.690719861908,0.477110846548,0.593117577509,0.0366486666314,0.0379037404701
6,0.659905500604,0.428573830645,0.593117577509,0.0407843853046,0.0379037404701
7,0.692432503512,0.45043184223,0.416085942367,0.0384300591159,0.0543953871535
8,0.726369144184,0.512464456607,0.407148304743,0.0333853308161,0.0552279861507
9,0.701596507584,0.528425999462,0.41138194508,0.0321049836303,0.0548335950546
10,0.71189774182,0.560310206542,0.494828423672,0.0314228481587,0.0470600135656
11,0.705746562666,0.509271041028,0.494828423672,0.0334292252366,0.0470600135656
12,0.71189774182,0.560310206542,0.494828423672,0.0314228481587,0.0470600135656
13,0.686463398016,0.540588017941,0.494828423672,0.032467364868,0.0470600135656
14,0.73311540012,0.575650121978,0.519128814802,0.0290249791476,0.0447962742939
15,0.726878732461,0.601402387113,0.441587523444,0.0274982328615,0.0520197492364
16,0.713130705137,0.538372182565,0.441587523444,0.0326769619034,0.0520197492364
17,0.735817913073,0.744743720983,0.503231870312,0.0184285715944,0.0462771779283
18,0.69118960993,0.67371761741,0.503231870312,0.0242979752459,0.0462771779283
19,0.761527569137,0.694721380453,0.539657016704,0.0222567790716,0.0428839389504
20,0.773799197291,0.683235953591,0.539657016704,0.022798839972,0.0428839389504
21,0.756367860213,0.682797217374,0.539657016704,0.0230632864656,0.0428839389504
22,0.757100088136,0.677074388701,0.539657016704,0.0234260556103,0.0428839389504
23,0.769178729801,0.674909231776,0.539657016704,0.0231966358538,0.0428839389504
24,0.757517454176,0.710732657822,0.574055570843,0.0208584129626,0.0396794902041
25,0.700203597961,0.483207046121,0.574055570843,0.0357531722891,0.0396794902041
26,0.765412115351,0.709260218127,0.553852774799,0.0209044165321,0.0415615118784
27,0.693912073225,0.508838470671,0.553852774799,0.034837089456,0.0415615118784
28,0.704646160428,0.491370319339,0.553852774799,0.0360691058977,0.0415615118784
29,0.823572802661,0.764747859656,0.617748438971,0.0167753569605,0.0356092157406
30,0.773497804122,0.565006801663,0.617748438971,0.0304307749863,0.0356092157406
