generation,train,validation,test,validmse,testmse
0,0.648021204734,0.47186265735,0.626858030735,0.0364477037534,0.0347605980984
1,0.745592503251,0.714673568888,0.585250711552,0.0209997354746,0.0386365901315
2,0.749674601692,0.689006657173,0.585250711552,0.0226610191524,0.0386365901315
3,0.742501178439,0.708719185866,0.579623410817,0.0214481217289,0.0391608097459
4,0.733767976842,0.642062022171,0.579623410817,0.0269696636567,0.0391608097459
5,0.734191582288,0.700238306745,0.578898063736,0.0223752236166,0.0392283805378
6,0.754898776951,0.699448484472,0.578898063736,0.0218061106227,0.0392283805378
7,0.724463054237,0.713048607778,0.570191368416,0.0215331287206,0.0400394657592
8,0.733906088298,0.667561416923,0.570191368416,0.0250175582668,0.0400394657592
9,0.683580657217,0.55488743297,0.570191368416,0.0318709199038,0.0400394657592
10,0.779508596832,0.711679597582,0.57509545968,0.0215435281126,0.0395826178046
11,0.727172330299,0.66739410739,0.57509545968,0.024890684975,0.0395826178046
12,0.748853823376,0.698974460606,0.57454270631,0.0223564409705,0.0396341103713
13,0.70332857246,0.634525352341,0.57454270631,0.0268842636796,0.0396341103713
14,0.732618179171,0.708931396975,0.523145938874,0.0218156136883,0.0444220530943
15,0.780027882473,0.68450457017,0.523145938874,0.024349574464,0.0444220530943
16,0.782074972004,0.695521269472,0.602427464662,0.0227611923127,0.0370364640114
17,0.764388607749,0.653033313864,0.602427464662,0.0243036025352,0.0370364640114
18,0.638992797271,0.406681620598,0.602427464662,0.0422205699073,0.0370364640114
19,0.782074972004,0.695521269472,0.602427464662,0.0227611923127,0.0370364640114
20,0.744290710363,0.677529483807,0.602427464662,0.0237971564677,0.0370364640114
21,0.739951317867,0.667507342893,0.602427464662,0.0253350534832,0.0370364640114
22,0.687602141145,0.421627134231,0.602427464662,0.0426854849387,0.0370364640114
23,0.762457270964,0.707134151642,0.625565671206,0.0220116416417,0.0348809897828
24,0.680754889259,0.638847829663,0.625565671206,0.0269889476544,0.0348809897828
25,0.727330989092,0.668245504494,0.56374089005,0.0243117122266,0.0406403697167
26,0.624923670441,0.460532039888,0.56374089005,0.0401052324187,0.0406403697167
27,0.635757315283,0.44937915049,0.56374089005,0.0401518869238,0.0406403697167
28,0.603704709349,0.425830819674,0.56374089005,0.0422106188017,0.0406403697167
29,0.73615756033,0.673155840833,0.536470899521,0.0243770909019,0.0431807464607
30,0.749168993899,0.645721516924,0.536470899521,0.0250559370514,0.0431807464607
31,0.747268709619,0.675956572783,0.562275077675,0.0245062857536,0.0407769196603
32,0.60850873695,0.36783140629,0.562275077675,0.0458265855202,0.0407769196603
33,0.751170130319,0.646857365189,0.589433730994,0.0254416713176,0.0382469147006
34,0.621018173036,0.41520453081,0.589433730994,0.0418956213291,0.0382469147006
35,0.722122127884,0.63700221801,0.517555570202,0.0267341825613,0.0449428322471
36,0.722122127884,0.63700221801,0.517555570202,0.0267341825613,0.0449428322471
37,0.725422979913,0.634457540691,0.517555570202,0.02583867333,0.0449428322471
38,0.623451779142,0.466717468801,0.517555570202,0.0382986474942,0.0449428322471
39,0.735697871056,0.676393929953,0.531156836588,0.0239362308978,0.0436757859392
40,0.725817089883,0.654725545258,0.531156836588,0.0251186490526,0.0436757859392
41,0.744290710363,0.677529483807,0.556591688279,0.0237971564677,0.0413063642977
42,0.704137910356,0.653690215413,0.556591688279,0.0259229401544,0.0413063642977
43,0.744290710363,0.677529483807,0.556591688279,0.0237971564677,0.0413063642977
44,0.749080497699,0.726365835925,0.534080356262,0.0205869045944,0.0434034410925
45,0.654607608558,0.611544339441,0.534080356262,0.0293702747748,0.0434034410925
46,0.763876695582,0.660068775264,0.553935095574,0.0245679485729,0.0415538431635
47,0.776807371089,0.69321489645,0.607473446981,0.0222314762945,0.0365663979834
48,0.751335051592,0.666254264312,0.607473446981,0.0231200498392,0.0365663979834
49,0.750577020458,0.747986998506,0.641797615313,0.0184568846174,0.0333688787582
50,0.721628056527,0.714021122885,0.641797615313,0.0210516257336,0.0333688787582
51,0.690943242446,0.586818267606,0.641797615313,0.0294167387763,0.0333688787582
52,0.748261545242,0.73428855391,0.655518565361,0.0189566270727,0.0320906831398
53,0.694315604621,0.603615053234,0.655518565361,0.0289453142176,0.0320906831398
54,0.760348828417,0.693037688009,0.619435172762,0.022281714594,0.0354520855322
55,0.711225475971,0.670279935428,0.619435172762,0.0242090177876,0.0354520855322
56,0.709717951082,0.562811062217,0.619435172762,0.0314382733434,0.0354520855322
57,0.685827402585,0.53961574156,0.619435172762,0.0327401118596,0.0354520855322
58,0.760348828417,0.693037688009,0.619435172762,0.022281714594,0.0354520855322
59,0.770255152369,0.68025319881,0.619435172762,0.022629672916,0.0354520855322
60,0.755601788643,0.72552206558,0.65242622454,0.0199644748175,0.0323787547729
61,0.613783743435,0.481299862756,0.65242622454,0.0367978353918,0.0323787547729
62,0.755403100631,0.659286297269,0.629080829668,0.0245115660182,0.0345535299401
63,0.753909106134,0.717807615204,0.60629132702,0.0203585125703,0.036676520136
64,0.666788262431,0.531514730444,0.60629132702,0.0328855732001,0.036676520136
65,0.720850829472,0.653048322222,0.585459957536,0.0253901415379,0.038617097509
66,0.710443933547,0.661080344663,0.545130817683,0.0255295253244,0.0423740188353
67,0.704567898182,0.661497350367,0.538335730152,0.0255711379084,0.0430070253748
68,0.718935401028,0.65561173869,0.538335730152,0.025287605888,0.0430070253748
69,0.706892617912,0.664365351367,0.583530626556,0.0250762100804,0.0387968272213
70,0.726101808602,0.659695700677,0.583530626556,0.0252500792713,0.0387968272213
71,0.621703735906,0.464229235566,0.583530626556,0.0384922297979,0.0387968272213
72,0.727686113645,0.701656111484,0.611444030814,0.0221718821261,0.0361965123093
73,0.736856090705,0.651779917522,0.611444030814,0.0245319841742,0.0361965123093
74,0.699602767797,0.520458565486,0.611444030814,0.0354710063973,0.0361965123093
75,0.686734962619,0.537545433197,0.554860291003,0.0334300424441,0.0414676551999
76,0.635124286195,0.492242282548,0.554860291003,0.0362941641232,0.0414676551999
77,0.661812147306,0.383335434627,0.554860291003,0.0451106052072,0.0414676551999
78,0.718244937624,0.649585279294,0.560724291308,0.0255474037492,0.0409213854831
79,0.669753691155,0.664073481409,0.476257578343,0.025322718446,0.0487900084308
80,0.684537494517,0.547739610122,0.476257578343,0.0325535759094,0.0487900084308
81,0.694208767438,0.573733575023,0.362054966153,0.0304461312594,0.0594287235342
82,0.72594867402,0.616239833841,0.582698999865,0.0275140592432,0.0388742986492
83,0.72594867402,0.616239833841,0.582698999865,0.0275140592432,0.0388742986492
84,0.714971572604,0.626801563277,0.538561119027,0.0272135340133,0.0429860289372
85,0.672897927953,0.633473215503,0.551441047645,0.0273056713387,0.0417861799276
86,0.572706755377,0.390583744359,0.551441047645,0.044396875229,0.0417861799276
87,0.711837241327,0.678143169367,0.58931802414,0.0235408349536,0.0382576935456
88,0.700204638266,0.610205876476,0.58931802414,0.0283791174991,0.0382576935456
89,0.73896681834,0.702606443241,0.604292354059,0.0219580409276,0.0368627374512
90,0.689266142296,0.631463301169,0.604292354059,0.0271458330026,0.0368627374512
91,0.74862834165,0.648832257022,0.601012281824,0.025910150444,0.0371682974848
92,0.765450059691,0.644226653516,0.601012281824,0.0251420405328,0.0371682974848
93,0.758019779836,0.614482939717,0.601012281824,0.0267857999723,0.0371682974848
94,0.806048230516,0.755489533752,0.680054927368,0.0177533811921,0.0298049616484
95,0.80756936546,0.775854102744,0.646113528486,0.0165596891361,0.0329668234131
96,0.694933913866,0.42978815898,0.646113528486,0.0405010684013,0.0329668234131
97,0.700826616216,0.714021638676,0.617052521344,0.0210462460575,0.0356740449877
98,0.658325160881,0.586924560535,0.617052521344,0.0301525241866,0.0356740449877
99,0.737764588716,0.663993490019,0.597168658365,0.0241350362578,0.0375263559755
