generation,train,validation,test,validmse,testAvrMse
0,0.77813963204,0.548482713152,0.28278515451,0.031579212861,0.0668132213682
1,0.786336632158,0.53526436958,0.247258090689,0.0325084888257,0.0701227981214
2,0.794466603914,0.599378368443,0.399185687063,0.0280206641707,0.055969755707
3,0.802860639851,0.573544352998,0.322997049828,0.0296927864516,0.063067222132
4,0.774047172082,0.581020202743,0.348408757919,0.0295574151322,0.0606999564671
5,0.771030465611,0.533800457927,0.276752578955,0.0329178038946,0.0673751949645
6,0.777601646001,0.557418966368,0.323938595799,0.0315642616006,0.0629795110091
7,0.777601646001,0.557418966368,0.323938595799,0.0315642616006,0.0629795110091
8,0.773596142511,0.555442882935,0.298438254275,0.0317619608351,0.0653550334539
9,0.773596142511,0.555442882935,0.298438254275,0.0317619608351,0.0653550334539
10,0.773596142511,0.555442882935,0.298438254275,0.0317619608351,0.0653550334539
11,0.773596142511,0.555442882935,0.298438254275,0.0317619608351,0.0653550334539
12,0.770706799711,0.549359486181,0.314654544127,0.032049667499,0.0638443807249
13,0.770706799711,0.549359486181,0.314654544127,0.032049667499,0.0638443807249
14,0.773277750659,0.549158517437,0.299280992925,0.0318303963799,0.0652765268749
15,0.775848701608,0.548957548693,0.283907441722,0.0316111252609,0.0667086730249
16,0.781308995356,0.554839976703,0.252317600669,0.0311041474779,0.0696514719039
17,0.778511675865,0.557304046674,0.318281003373,0.031360388541,0.0635065524913
18,0.77435074953,0.555415355418,0.293133987603,0.0315419089076,0.0658491603471
19,0.769963454652,0.555789765389,0.318576823336,0.0317603992182,0.0634789949403
20,0.769963454652,0.555789765389,0.318576823336,0.0317603992182,0.0634789949403
21,0.766330766793,0.556136647842,0.338715392396,0.0317588376014,0.0616029564267
22,0.766330766793,0.556136647842,0.338715392396,0.0317588376014,0.0616029564267
23,0.766330766793,0.556136647842,0.338715392396,0.0317588376014,0.0616029564267
24,0.766957209127,0.552027465173,0.341970243196,0.0320698459947,0.0612997459335
25,0.765767307531,0.548091723731,0.355294378526,0.0323800735796,0.0600585161835
26,0.765140865197,0.5522009064,0.352039527726,0.0320690651863,0.0603617266767
27,0.764514422864,0.556310089068,0.348784676926,0.031758056793,0.0606649371699
28,0.762757434164,0.552612709313,0.343511840127,0.0320710298179,0.0611561361663
29,0.762060941376,0.551064705883,0.315011684078,0.0321102948672,0.0638111108187
30,0.764878425986,0.556911461964,0.29705720163,0.0315236138666,0.0654836874782
