0.474956254534,0.048911235196
0.0971058094831,0.0841104583968
0.528405692422,0.0439320728877
0.492701535291,0.047258147033
0.55104524338,0.0418230516658
0.58128815676,0.0390057278482
0.557517241716,0.0412201429834
0.510509567956,0.0455992131221
-0.0630695809939,0.0990318364037
0.444437025525,0.0517542996092
-0.0567461383262,0.0984427666466
0.159117194137,0.078333695135
0.563698195279,0.040644347012
0.475074920415,0.0489001806985
-0.0709643108659,0.0997672817697
0.567472021023,0.0402927906318
0.500912410577,0.0464932506682
0.437440382485,0.0524060823535
0.445965189458,0.0516119412129
0.627330348493,0.0347165986314
0.559704256929,0.0410164083109
0.209772422322,0.0736148316097
0.434372662573,0.052691860389
0.411290300885,0.0548421323066
0.587710390248,0.0384074550847
0.590050898356,0.0381894215522
0.639702636963,0.0335640395989
0.4193101956,0.0540950270224
0.550608255371,0.0418637599372
0.50744829932,0.0458843901793
-0.0622667897179,0.0989570511819
0.445861736733,0.0516215785062
0.563268499156,0.0406843759968
0.458478253453,0.0504462680259
0.447699263381,0.0514504009637
0.461674887,0.050148480848
0.47511118441,0.0488968024718
0.624187903243,0.0350093378176
0.499388788687,0.0466351859436
0.545908229054,0.0423015979166
0.501938537694,0.0463976602623
0.536620582244,0.0431668025428
0.454483608899,0.0508183951125
0.536074170084,0.0432177043846
0.114698117587,0.08247162063
-0.0107398724676,0.0941569841584
0.519552444407,0.0447568104446
0.626203838314,0.0348215403716
0.459988375567,0.0503055903423
0.583787475633,0.0387729000615
